"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"648","COCOA - ICE FUTURES U.S.","201208",2020-12-08,"073732","ICUS","01","073",242824,63241,123490,21419,5672,6228,56168,22148,35919,10763,5949,35148,228885,234553,13939,8271,220382,44004,109640,21225,5256,6012,59593,19740,32292,10657,6050,33294,207076,212284,13306,8098,22442,19237,13850,381,603,29,159,5992,43,1854,1646,106,21809,22269,633,173,-687,1969,2480,2281,-111,-214,-1243,808,-990,123,558,-3072,-1146,-541,460,-145,100,26,50.9,8.8,2.3,2.6,23.1,9.1,14.8,4.4,2.4,14.5,94.3,96.6,5.7,3.4,100,20,49.8,9.6,2.4,2.7,27,9,14.7,4.8,2.7,15.1,94,96.3,6,3.7,100,85.7,61.7,1.7,2.7,0.1,0.7,26.7,0.2,8.3,7.3,0.5,97.2,99.2,2.8,0.8,212,37,36,17,6,16,65,27,40,24,21,31,184,144,210,36,36,17,6,16,65,25,39,23,23,30,182,141,56,18,16,4,NA,NA,4,9,NA,6,4,6,34,38,18.2,27.2,27.6,37.9,9.1,15.3,15.7,24,18.4,24.6,27.5,35.7,10.1,14.3,17,22.5,71.3,53,84.1,72.9,65.1,50.9,77.5,68.4,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"649","COCOA - ICE FUTURES U.S.","201201",2020-12-01,"073732","ICUS","01","073",243510,61273,121010,19137,5783,6442,57411,21340,36909,10640,5391,38219,230031,235094,13479,8416,222170,43314,107817,18804,5364,6252,60834,19476,33252,10620,5562,36250,209326,213972,12844,8197,21341,17959,13193,495,581,28,193,5480,41,1844,1653,146,20706,21122,635,219,7150,-1297,2321,-77,313,164,7169,908,1681,-2423,-13,1310,6527,6684,622,466,100,25.2,49.7,7.9,2.4,2.6,23.6,8.8,15.2,4.4,2.2,15.7,94.5,96.5,5.5,3.5,100,19.5,48.5,8.5,2.4,2.8,27.4,8.8,15,4.8,2.5,16.3,94.2,96.3,5.8,3.7,100,84.2,61.8,2.3,2.7,0.1,0.9,25.7,0.2,8.6,7.7,0.7,97,99,3,1,217,40,39,15,7,16,67,26,38,23,24,31,188,146,215,37,39,15,7,16,67,24,38,23,25,30,184,144,56,19,16,5,NA,NA,5,7,NA,6,5,5,37,34,18,26.9,27.7,37.6,8.8,15.7,14.7,24.3,18,24.4,26.7,35.6,9.4,14.7,15.8,22.9,74,52.5,85,73.4,67.6,50.3,78.2,68.7,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"650","COCOA - ICE FUTURES U.S.","201124",2020-11-24,"073732","ICUS","01","073",236361,62570,118689,19214,5470,6278,50242,20433,35228,13064,5404,36909,223504,228411,12857,7950,215695,44677,105701,18776,5289,6107,53451,18548,31852,13064,4931,35527,203453,207954,12242,7741,20666,17893,12988,600,343,9,146,5240,21,1206,1680,176,20051,20457,615,209,30464,874,16867,-1073,1832,748,16775,-6914,8657,-3338,1224,6062,28706,28475,1758,1989,100,26.5,50.2,8.1,2.3,2.7,21.3,8.6,14.9,5.5,2.3,15.6,94.6,96.6,5.4,3.4,100,20.7,49,8.7,2.5,2.8,24.8,8.6,14.8,6.1,2.3,16.5,94.3,96.4,5.7,3.6,100,86.6,62.8,2.9,1.7,0,0.7,25.4,0.1,5.8,8.1,0.8,97,99,3,1,224,41,38,17,5,15,75,24,37,24,25,32,197,143,222,39,38,17,5,15,74,23,37,25,25,31,194,141,54,19,17,5,NA,NA,4,8,NA,5,5,5,36,35,18.8,28,28.7,38.4,9.3,16.6,14.8,24.9,18.6,25.6,26.8,36.5,9.9,14.9,15.8,23.1,76.1,53,86,74.6,69.4,50.7,78.5,69.8,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"651","COCOA - ICE FUTURES U.S.","201117",2020-11-17,"073732","ICUS","01","073",205897,61695,101822,20287,3639,5530,33467,27347,26570,16401,4181,30848,194798,199936,11099,5961,186644,45284,90206,19955,3461,5360,36405,25762,23475,18378,5268,27446,176303,180977,10341,5667,19253,16411,11616,494,340,8,135,4658,22,1277,2167,147,18495,18959,758,294,86,-10459,-3008,-478,887,-821,3291,-3445,1509,207,-681,6688,-64,1129,150,-1042,100,30,49.5,9.9,1.8,2.7,16.3,13.3,12.9,8,2,15,94.6,97.1,5.4,2.9,100,24.3,48.3,10.7,1.9,2.9,19.5,13.8,12.6,9.8,2.8,14.7,94.5,97,5.5,3,100,85.2,60.3,2.6,1.8,0,0.7,24.2,0.1,6.6,11.3,0.8,96.1,98.5,3.9,1.5,204,40,34,16,6,14,58,31,41,21,24,24,171,142,202,38,34,16,6,14,57,30,41,22,24,23,169,139,50,20,17,4,NA,NA,4,6,NA,4,5,4,35,33,20.5,27.5,32.6,38.8,12.4,15.7,19.7,25,19.4,25.1,30.4,36.9,12.6,15.5,19.6,24.3,73.8,53.9,84.5,75.2,62.2,53.9,72.6,67.1,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"652","COCOA - ICE FUTURES U.S.","201110",2020-11-10,"073732","ICUS","01","073",205810,72155,104830,20765,2752,6350,30176,30791,25062,16194,4862,24160,194862,198807,10948,7003,194560,63393,98949,20654,2569,6075,32594,29196,22518,16128,5562,23158,184520,188027,10040,6533,11250,8762,5881,378,450,8,105,4118,21,961,195,106,10342,10780,908,470,-35227,-10565,-8306,1383,-384,-6652,1213,696,-5064,-150,31,-14961,-34796,-34640,-431,-587,100,35.1,50.9,10.1,1.3,3.1,14.7,15,12.2,7.9,2.4,11.7,94.7,96.6,5.3,3.4,100,32.6,50.9,10.6,1.3,3.1,16.8,15,11.6,8.3,2.9,11.9,94.8,96.6,5.2,3.4,100,77.9,52.3,3.4,4,0.1,0.9,36.6,0.2,8.5,1.7,0.9,91.9,95.8,8.1,4.2,198,42,32,16,6,15,45,37,36,19,24,26,167,138,196,40,32,17,6,14,45,35,36,19,25,25,165,134,47,19,15,4,NA,NA,NA,6,NA,4,4,NA,32,30,20.6,24.4,33.1,37.8,13.9,13.4,21.5,23.2,21.1,24.7,33.3,37.3,15.1,13.9,22.9,23.9,57.8,54.1,76.1,71.8,42.2,39.9,54.9,52.6,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"653","COCOA - ICE FUTURES U.S.","201103",2020-11-03,"073732","ICUS","01","073",241037,82720,113137,19383,3135,13002,28964,30096,30126,16344,4831,39121,229658,233447,11379,7590,229877,73542,107230,19437,2908,12708,31384,28547,27582,16228,5213,38466,219346,222654,10532,7224,11160,9178,5907,232,513,8,103,4072,21,650,152,120,10313,10794,847,366,2245,5116,-8809,-317,-3169,1721,-7861,7069,3113,-818,-384,1628,2582,1169,-337,1076,100,34.3,46.9,8,1.3,5.4,12,12.5,12.5,6.8,2,16.2,95.3,96.9,4.7,3.1,100,32,46.6,8.5,1.3,5.5,13.7,12.4,12,7.1,2.3,16.7,95.4,96.9,4.6,3.1,100,82.2,52.9,2.1,4.6,0.1,0.9,36.5,0.2,5.8,1.4,1.1,92.4,96.7,7.6,3.3,203,40,35,17,6,16,46,37,38,22,26,27,168,148,201,40,35,18,6,15,46,35,38,22,27,26,168,144,46,15,15,NA,NA,NA,NA,6,NA,5,NA,4,28,31,20,22.5,30.8,34.1,13,11.9,19.7,20,20.2,22.7,30.8,33.6,13.8,12.4,20.7,20.4,60.6,53.5,78.1,72.5,43,38.2,54.8,52.4,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"654","COCOA - ICE FUTURES U.S.","201027",2020-10-27,"073732","ICUS","01","073",238792,77603,121946,19700,6304,11281,36825,23027,27013,17162,5215,37492,227076,232278,11716,6514,227372,68132,116260,19657,5510,11119,39388,21485,24358,17145,5875,36578,216377,221186,10996,6187,11420,9471,5686,205,956,0,71,4176,21,830,152,101,10700,11093,720,327,-8545,-2872,471,-392,1142,-328,-1304,-4012,-1310,541,-1031,-2683,-8348,-7750,-197,-795,100,32.5,51.1,8.2,2.6,4.7,15.4,9.6,11.3,7.2,2.2,15.7,95.1,97.3,4.9,2.7,100,30,51.1,8.6,2.4,4.9,17.3,9.4,10.7,7.5,2.6,16.1,95.2,97.3,4.8,2.7,100,82.9,49.8,1.8,8.4,0,0.6,36.6,0.2,7.3,1.3,0.9,93.7,97.1,6.3,2.9,207,39,35,15,7,15,58,32,40,26,21,28,179,143,205,37,35,15,7,15,58,30,40,27,21,27,177,140,46,15,16,NA,NA,0,NA,7,NA,5,NA,NA,26,31,19.5,24.3,29,35.9,12.4,15.1,19.1,23.7,19.8,24.5,29.1,36.1,13.4,15.8,20.2,24.3,65.4,51.3,81.6,69.9,51.8,39.4,63.7,55.8,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"655","COCOA - ICE FUTURES U.S.","201020",2020-10-20,"073732","ICUS","01","073",247337,80475,121475,20092,5163,11609,38129,27039,28323,16621,6245,40175,235424,240028,11913,7309,236331,71250,116253,20048,4390,11447,40574,25495,25776,16640,6602,39440,225175,229403,11155,6928,11007,9225,5222,206,935,0,81,4070,21,604,266,111,10249,10626,758,381,-8185,442,-3891,130,-1042,294,-7570,556,113,1057,-1663,-1678,-7211,-7311,-974,-874,100,32.5,49.1,8.1,2.1,4.7,15.4,10.9,11.5,6.7,2.5,16.2,95.2,97,4.8,3,100,30.1,49.2,8.5,1.9,4.8,17.2,10.8,10.9,7,2.8,16.7,95.3,97.1,4.7,2.9,100,83.8,47.4,1.9,8.5,0,0.7,37,0.2,5.5,2.4,1,93.1,96.5,6.9,3.5,216,39,35,17,6,15,64,32,40,25,23,30,184,147,214,37,35,17,6,15,64,30,40,26,23,29,182,144,45,16,14,NA,NA,0,NA,6,NA,4,5,NA,26,30,19.2,23.7,28.4,35.1,12,14.2,18.6,22.6,19.3,23.8,28.9,35.2,12.9,14.8,19.7,23.1,68.9,53.8,81.8,72.9,53,41.6,62.5,57.4,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"656","COCOA - ICE FUTURES U.S.","201013",2020-10-13,"073732","ICUS","01","073",255522,80034,125366,19962,6205,11315,45698,26482,28210,15564,7909,41853,242635,247339,12887,8183,244484,70963,120458,19924,5187,11153,48120,24906,25663,15600,8414,40801,232224,236582,12260,7902,11039,9071,4908,200,1180,0,104,4102,21,874,405,141,10412,10758,627,281,-3260,4489,-5397,-106,-661,1204,-10030,408,250,-216,1132,487,-3922,-2577,662,-683,100,31.3,49.1,7.8,2.4,4.4,17.9,10.4,11,6.1,3.1,16.4,95,96.8,5,3.2,100,29,49.3,8.1,2.1,4.6,19.7,10.2,10.5,6.4,3.4,16.7,95,96.8,5,3.2,100,82.2,44.5,1.8,10.7,0,0.9,37.2,0.2,7.9,3.7,1.3,94.3,97.5,5.7,2.5,211,38,34,16,6,15,57,33,39,24,26,31,175,149,209,37,34,16,6,15,57,31,39,25,25,30,174,146,44,14,15,NA,NA,0,NA,6,NA,NA,6,5,24,33,19,24.4,27.7,35.6,11.2,14.8,17.7,23.3,19.2,24.4,28.1,35.7,12.1,15.5,18.9,23.9,68,54.1,83.6,74.6,54.4,42.8,65,60.1,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"657","COCOA - ICE FUTURES U.S.","201006",2020-10-06,"073732","ICUS","01","073",258783,75544,130763,20068,6866,10111,55729,26074,27960,15779,6777,41366,246557,249917,12225,8866,248076,66833,126034,20037,5838,9949,58121,24500,25413,15787,7422,40296,236437,239452,11639,8624,10707,8711,4729,193,1190,0,134,4100,21,854,217,207,10121,10465,586,242,-8367,-1689,-9553,976,-2704,1132,-8621,-313,272,-2303,-490,1414,-8820,-10243,454,1876,100,29.2,50.5,7.8,2.7,3.9,21.5,10.1,10.8,6.1,2.6,16,95.3,96.6,4.7,3.4,100,26.9,50.8,8.1,2.4,4,23.4,9.9,10.2,6.4,3,16.2,95.3,96.5,4.7,3.5,100,81.4,44.2,1.8,11.1,0,1.3,38.3,0.2,8,2,1.9,94.5,97.7,5.5,2.3,213,36,34,16,5,14,58,30,37,26,26,31,177,144,211,35,34,16,5,14,58,28,37,27,25,30,176,141,43,14,15,NA,NA,0,NA,6,NA,NA,5,4,24,31,18.9,25.4,27.6,37,11.6,16.7,18.6,25,19.1,26.2,28,37.3,12.5,17.5,19.8,25.7,68.4,53.9,83.3,75.2,56.4,44.1,66.7,62,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"658","COCOA - ICE FUTURES U.S.","200929",2020-09-29,"073732","ICUS","01","073",267149,77233,140316,19092,9569,8979,64350,26388,27688,18082,7266,39953,255377,260160,11772,6990,257046,68960,136316,19067,8539,8817,66778,24818,25097,18083,7652,38965,245768,250205,11279,6842,10103,8273,4000,187,1192,0,142,4140,21,602,217,385,9610,9955,493,148,2227,-271,2054,-44,387,-330,663,-2758,1103,-121,418,1513,2512,2386,-285,-159,100,28.9,52.5,7.1,3.6,3.4,24.1,9.9,10.4,6.8,2.7,15,95.6,97.4,4.4,2.6,100,26.8,53,7.4,3.3,3.4,26,9.7,9.8,7,3,15.2,95.6,97.3,4.4,2.7,100,81.9,39.6,1.9,11.8,0,1.4,41,0.2,6,2.1,3.8,95.1,98.5,4.9,1.5,237,38,37,16,5,14,69,33,43,31,27,31,195,158,235,37,37,16,5,14,69,31,43,33,25,30,194,155,45,14,14,NA,NA,0,NA,7,NA,5,NA,4,25,31,19.2,26.9,28.2,37.9,12,17.7,19.1,25.9,19.5,27.6,28.7,38.1,12.8,18.4,20.3,26.7,65.7,56.7,81.7,76.6,58.1,46.5,69.4,65.8,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"659","COCOA - ICE FUTURES U.S.","200922",2020-09-22,"073732","ICUS","01","073",264922,77504,138262,19135,9182,9310,63687,29146,26585,18203,6848,38440,252866,257774,12057,7148,254976,69154,134238,19110,8165,9148,65882,27568,24243,18196,6951,37663,243397,247977,11579,6999,9946,8350,4024,187,1179,0,130,3903,17,328,217,457,9469,9797,477,149,8043,5387,380,-109,-1075,647,-4131,2259,2787,857,522,3122,8560,8642,-517,-599,100,29.3,52.2,7.2,3.5,3.5,24,11,10,6.9,2.6,14.5,95.4,97.3,4.6,2.7,100,27.1,52.6,7.5,3.2,3.6,25.8,10.8,9.5,7.1,2.7,14.8,95.5,97.3,4.5,2.7,100,84,40.5,1.9,11.9,0,1.3,39.2,0.2,3.3,2.2,4.6,95.2,98.5,4.8,1.5,239,40,39,16,5,13,68,34,45,37,22,31,197,160,237,38,39,16,5,13,68,32,45,38,22,30,195,157,44,16,12,NA,NA,0,NA,7,NA,5,NA,5,26,30,19.1,26.3,27.8,37,12.2,17.6,19.1,25.7,19.4,27.1,28.3,37.2,13,18.3,20.1,26.4,66.8,55.5,81.4,75.7,58.1,44.4,68.2,63.9,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"660","COCOA - ICE FUTURES U.S.","200915",2020-09-15,"073732","ICUS","01","073",256879,72117,137882,19244,10257,8663,67818,26887,23798,17347,6326,35318,244305,249132,12574,7747,247659,64505,134076,19220,9389,8501,70027,25559,21554,17344,6722,34376,235527,240178,12132,7481,9220,7612,3806,186,1030,0,35,3572,0,531,132,414,8778,8954,442,266,10579,-941,5432,284,2085,-3225,5954,624,3706,900,-1558,3752,10429,10816,149,-237,100,28.1,53.7,7.5,4,3.4,26.4,10.5,9.3,6.8,2.5,13.7,95.1,97,4.9,3,100,26,54.1,7.8,3.8,3.4,28.3,10.3,8.7,7,2.7,13.9,95.1,97,4.9,3,100,82.6,41.3,2,11.2,0,0.4,38.7,0,5.8,1.4,4.5,95.2,97.1,4.8,2.9,236,40,37,17,5,13,75,28,39,31,23,29,201,144,235,38,37,17,5,13,75,27,39,32,23,28,199,142,38,16,11,NA,NA,0,NA,4,0,5,NA,5,26,23,19.3,28,28,38.3,12.4,19.9,19.5,27.9,19.6,28.8,28.6,38.5,13.2,20.6,20.7,28.6,65.6,58.6,82.7,77.6,58.3,47,69.6,66,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"661","COCOA - ICE FUTURES U.S.","200908",2020-09-08,"073732","ICUS","01","073",246300,73058,132450,18961,8171,11888,61863,26263,20092,16446,7884,31566,233876,238316,12424,7984,238325,66521,128309,18937,7849,11682,63683,25360,18272,16445,8246,30896,226437,230616,11888,7709,7975,6537,4141,230,528,0,0,2723,0,497,133,175,7439,7700,536,275,-3842,-3924,-4060,-765,-351,-725,2913,778,1170,-98,849,-2590,-4020,-4930,178,1088,100,29.7,53.8,7.7,3.3,4.8,25.1,10.7,8.2,6.7,3.2,12.8,95,96.8,5,3.2,100,27.9,53.8,7.9,3.3,4.9,26.7,10.6,7.7,6.9,3.5,13,95,96.8,5,3.2,100,82,51.9,2.9,6.6,0,0,34.1,0,6.2,1.7,2.2,93.3,96.6,6.7,3.4,223,39,38,16,6,14,69,24,35,30,23,26,187,139,223,37,38,16,6,14,69,24,35,31,23,25,185,138,35,16,10,4,NA,0,0,4,0,NA,NA,NA,23,20,19.2,27.6,28.1,37.4,13.1,19.6,20.2,28,19.7,28.3,28.9,37.8,14.4,20.3,21.8,28.8,65.1,67.8,82.1,85,63.3,63.4,77.9,80.2,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"662","COCOA - ICE FUTURES U.S.","200901",2020-09-01,"073732","ICUS","01","073",250142,76982,136511,19726,8522,12613,58951,25485,18923,16544,7035,34157,237896,243246,12247,6896,242596,70961,132594,19702,8306,12389,60716,24581,17158,16548,7506,33382,230855,235917,11742,6680,7546,6021,3917,248,440,0,0,2669,0,601,133,171,7041,7330,505,216,18312,83,6915,231,2490,239,8953,-1585,2203,95,1196,7456,19260,18914,-948,-602,100,30.8,54.6,7.9,3.4,5,23.6,10.2,7.6,6.6,2.8,13.7,95.1,97.2,4.9,2.8,100,29.3,54.7,8.1,3.4,5.1,25,10.1,7.1,6.8,3.1,13.8,95.2,97.2,4.8,2.8,100,79.8,51.9,3.3,5.8,0,0,35.4,0,8,1.8,2.3,93.3,97.1,6.7,2.9,232,40,39,16,6,12,74,26,37,28,27,31,194,147,232,38,39,16,6,12,74,26,37,29,27,30,192,146,36,15,9,4,NA,0,0,5,0,4,NA,NA,23,20,19,28.7,28,38.6,12.8,19.7,19.9,27.9,19.6,29.4,28.8,39.4,14.2,20.3,21.5,28.7,66.8,70.7,82.8,87.7,65.8,69.6,81.7,86.6,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"663","COCOA - ICE FUTURES U.S.","200825",2020-08-25,"073732","ICUS","01","073",231831,76899,129596,19495,6033,12374,49998,27070,16720,16450,5839,26700,218636,224333,13195,7498,904,904,856,0,0,0,0,2,0,0,0,0,904,858,0,46,230927,75995,128740,19495,6033,12374,49998,27068,16720,16450,5839,26700,217732,223475,13195,7452,4648,-534,2282,-545,142,2343,3222,1361,1169,-902,-1314,-1037,3717,4947,931,-299,100,33.2,55.9,8.4,2.6,5.3,21.6,11.7,7.2,7.1,2.5,11.5,94.3,96.8,5.7,3.2,100,100,94.7,0,0,0,0,0.2,0,0,0,0,100,94.9,0,5.1,100,32.9,55.7,8.4,2.6,5.4,21.7,11.7,7.2,7.1,2.5,11.6,94.3,96.8,5.7,3.2,219,39,36,17,5,13,66,31,37,29,20,31,187,141,4,NA,NA,0,0,0,0,NA,0,0,0,0,NA,NA,219,39,36,17,5,13,66,31,37,29,20,31,187,141,20.5,28.9,30.2,38.8,13.8,20.6,21.1,29.1,100,94.9,100,94.9,100,94.9,100,94.9,20.2,28.8,29.9,38.8,13.8,20.4,21.2,29,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
"664","COCOA - ICE FUTURES U.S.","200818",2020-08-18,"073732","ICUS","01","073",227183,77433,127314,20040,5891,10031,46776,25709,15551,17352,7153,27737,214919,219385,12264,7797,987,987,911,0,2,0,0,2,0,0,0,0,987,915,0,72,226196,76446,126403,20040,5889,10031,46776,25707,15551,17352,7153,27737,213932,218470,12264,7725,-5010,-5263,-5433,-403,1170,-1028,3033,-158,-2676,-296,1364,1763,-4871,-4998,-139,-12,100,34.1,56,8.8,2.6,4.4,20.6,11.3,6.8,7.6,3.1,12.2,94.6,96.6,5.4,3.4,100,100,92.3,0,0.2,0,0,0.2,0,0,0,0,100,92.7,0,7.3,100,33.8,55.9,8.9,2.6,4.4,20.7,11.4,6.9,7.7,3.2,12.3,94.6,96.6,5.4,3.4,218,36,37,16,6,12,59,34,35,30,22,27,177,141,4,NA,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,218,36,37,16,6,12,59,34,35,30,22,27,177,141,21.2,29.1,31.3,39.5,14.1,20.2,21.5,29.2,100,92.7,100,92.7,100,92.7,100,92.7,20.9,29.2,31,39.7,14.1,20.3,21.6,29.3,"(CONTRACTS OF 10 METRIC TONS)","A50","Combined"
