"","Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_MM_DD_YYYY","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_ALL","Prod_Merc_Positions_Short_ALL","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_ALL","M_Money_Positions_Short_ALL","M_Money_Positions_Spread_ALL","Other_Rept_Positions_Long_ALL","Other_Rept_Positions_Short_ALL","Other_Rept_Positions_Spread_ALL","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap_Positions_Short_Old","Swap_Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap_Positions_Short_Other","Swap_Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Othr","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Othr","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_SubGroup_Code","FutOnly_or_Combined"
"588","OATS - CHICAGO BOARD OF TRADE","170418",2017-04-18,"004603","CBT","00","004",7890,2770,4183,346,800,0,675,67,1,774,821,927,5492,6798,2398,1092,3264,1324,1436,0,600,0,480,0,0,237,544,265,2306,2846,958,418,4626,1446,2747,346,200,0,195,67,1,699,438,499,3187,3953,1439,673,178,185,118,3,0,0,-54,67,0,106,-16,-98,142,70,36,107,100,35.1,53,4.4,10.1,0,8.6,0.8,0,9.8,10.4,11.7,69.6,86.2,30.4,13.8,100,40.6,44,0,18.4,0,14.7,0,0,7.2,16.7,8.1,70.6,87.2,29.4,12.8,100,31.3,59.4,7.5,4.3,0,4.2,1.4,0,15.1,9.5,10.8,68.9,85.4,31.1,14.6,36,9,12,NA,NA,0,5,NA,NA,8,4,8,28,24,24,8,6,0,NA,0,4,0,0,4,5,6,19,15,34,7,11,NA,NA,0,NA,NA,NA,7,5,7,24,22,30.8,48.9,43.4,66.7,19,41.5,26.6,52.5,38.5,67.6,54.4,80.3,20.1,42,29.4,48.4,37.7,46.7,49.3,63.2,34.2,45.8,43.7,62.3,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"589","OATS - CHICAGO BOARD OF TRADE","170411",2017-04-11,"004603","CBT","00","004",7712,2585,4065,343,800,0,729,0,1,668,837,1025,5351,6728,2362,984,3896,1556,1483,0,800,0,582,0,0,268,815,293,2699,3391,1196,505,3817,1029,2582,343,0,0,147,0,1,649,272,482,2651,3337,1165,479,103,472,83,-1,0,0,-186,0,1,-50,-30,11,247,66,-144,37,100,33.5,52.7,4.4,10.4,0,9.5,0,0,8.7,10.9,13.3,69.4,87.2,30.6,12.8,100,39.9,38.1,0,20.5,0,14.9,0,0,6.9,20.9,7.5,69.3,87,30.7,13,100,27,67.7,9,0,0,3.9,0,0,17,7.1,12.6,69.5,87.4,30.5,12.6,35,9,12,NA,NA,0,5,0,NA,8,4,8,28,23,25,7,7,0,NA,0,4,0,0,5,5,6,19,16,30,7,11,NA,0,0,NA,0,NA,6,4,7,22,20,29.2,48.7,42.2,67.3,17.2,42.9,25,54.4,38.2,66.3,52.1,80.2,18.9,48.6,28.5,53.5,37,49.9,49.5,66.7,34.4,48.9,43.6,65.1,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"590","OATS - CHICAGO BOARD OF TRADE","170404",2017-04-04,"004603","CBT","00","004",7610,2113,3982,344,800,0,915,0,0,718,867,1014,5104,6662,2506,947,4464,1281,1792,1,800,0,900,0,0,377,1132,262,2821,3986,1643,478,3146,832,2190,343,0,0,15,0,0,785,179,308,2283,2677,862,469,360,808,-209,28,600,0,-399,0,0,-77,-18,130,490,503,-130,-143,100,27.8,52.3,4.5,10.5,0,12,0,0,9.4,11.4,13.3,67.1,87.6,32.9,12.4,100,28.7,40.1,0,17.9,0,20.2,0,0,8.4,25.4,5.9,63.2,89.3,36.8,10.7,100,26.5,69.6,10.9,0,0,0.5,0,0,25,5.7,9.8,72.6,85.1,27.4,14.9,37,8,11,NA,NA,0,6,0,0,8,4,8,29,21,29,6,7,NA,NA,0,6,0,0,5,5,5,21,15,27,5,11,NA,0,0,NA,0,0,5,5,6,18,18,26.7,46.2,37.7,67.2,14.4,44.9,23.3,57.4,29.5,63.6,42.3,79.9,16.6,56,29.3,67.9,39,46.5,55.2,64.4,38.8,46.5,52.2,61.7,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"591","OATS - CHICAGO BOARD OF TRADE","170328",2017-03-28,"004603","CBT","00","004",7250,1306,4191,316,200,0,1314,0,0,795,885,883,4614,6159,2636,1090,4743,523,2387,316,200,0,1299,0,0,453,1248,215,2807,4051,1936,692,2507,782,1804,0,0,0,15,0,0,757,52,253,1807,2108,700,398,229,243,235,-3,0,0,-158,0,0,-60,-96,20,42,159,187,70,100,18,57.8,4.4,2.8,0,18.1,0,0,11,12.2,12.2,63.6,85,36.4,15,100,11,50.3,6.7,4.2,0,27.4,0,0,9.6,26.3,4.5,59.2,85.4,40.8,14.6,100,31.2,71.9,0,0,0,0.6,0,0,30.2,2.1,10.1,72.1,84.1,27.9,15.9,39,9,12,NA,NA,0,9,0,0,8,4,6,31,21,34,6,8,NA,NA,0,9,0,0,7,NA,5,26,16,22,6,11,0,0,0,NA,0,0,6,NA,4,14,16,23.8,49.3,35.2,67.9,17.9,44.8,26.6,59.8,20.4,56.7,32.6,76.8,19.5,52,30.9,72.1,52,48.5,66.3,69.5,49.5,47.4,53.3,60.8,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"592","OATS - CHICAGO BOARD OF TRADE","170321",2017-03-21,"004603","CBT","00","004",7021,1063,3956,319,200,0,1472,0,0,855,981,863,4572,6000,2449,1021,4877,423,2517,319,200,0,1452,0,0,472,1304,227,2893,4248,1984,629,2144,640,1439,0,0,0,20,0,0,768,61,252,1679,1752,465,392,127,83,220,-5,0,0,281,0,0,58,-24,-2,416,195,-289,-68,100,15.1,56.3,4.5,2.8,0,21,0,0,12.2,14,12.3,65.1,85.5,34.9,14.5,100,8.7,51.6,6.5,4.1,0,29.8,0,0,9.7,26.7,4.7,59.3,87.1,40.7,12.9,100,29.8,67.1,0,0,0,0.9,0,0,35.8,2.9,11.7,78.3,81.7,21.7,18.3,43,8,12,NA,NA,0,11,0,0,8,6,6,33,22,39,6,10,NA,NA,0,11,0,0,7,6,5,29,20,25,5,11,0,0,0,NA,0,0,5,4,4,15,17,24.4,44.5,34.5,62.4,18.5,43.5,26.9,56.1,20.8,50.4,31.8,71.9,19.8,50.3,30.1,69.8,60.1,45.5,72.7,66.9,57.7,42.6,61.5,60,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"593","OATS - CHICAGO BOARD OF TRADE","170314",2017-03-14,"004603","CBT","00","004",6893,979,3735,324,200,0,1191,0,0,797,1004,865,4156,5805,2738,1089,4918,514,2511,324,200,0,1171,0,0,440,1377,179,2628,4267,2290,651,1975,465,1224,0,0,0,20,0,0,823,94,219,1528,1538,447,437,-700,-710,-437,1,0,0,30,0,0,54,-204,-167,-792,-809,92,109,100,14.2,54.2,4.7,2.9,0,17.3,0,0,11.6,14.6,12.5,60.3,84.2,39.7,15.8,100,10.5,51.1,6.6,4.1,0,23.8,0,0,8.9,28,3.6,53.4,86.8,46.6,13.2,100,23.5,62,0,0,0,1,0,0,41.7,4.8,11.1,77.4,77.9,22.6,22.1,38,8,12,NA,NA,0,8,0,0,7,6,6,29,22,33,6,9,NA,NA,0,8,0,0,6,5,5,25,18,24,4,11,0,0,0,NA,0,0,6,NA,4,14,17,22.7,46.4,33.5,63,16,45.5,24.5,58.7,20.7,55.3,31.9,76.2,19.5,55.1,30.7,76,59.3,45.4,73.1,63.8,57.5,42.6,61.7,57.1,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"594","OATS - CHICAGO BOARD OF TRADE","170307",2017-03-07,"004603","CBT","00","004",7593,1689,4173,323,200,0,1161,0,0,743,1208,1032,4948,6613,2646,980,5672,1220,3035,323,200,0,1142,0,0,544,1581,236,3465,5053,2208,620,1921,469,1137,0,0,0,19,0,0,781,209,214,1483,1560,438,360,-126,-316,-204,-1,0,0,-222,0,0,78,-366,330,-131,-241,5,115,100,22.2,55,4.3,2.6,0,15.3,0,0,9.8,15.9,13.6,65.2,87.1,34.8,12.9,100,21.5,53.5,5.7,3.5,0,20.1,0,0,9.6,27.9,4.2,61.1,89.1,38.9,10.9,100,24.4,59.2,0,0,0,1,0,0,40.7,10.9,11.1,77.2,81.2,22.8,18.8,38,8,12,NA,NA,0,7,0,0,7,6,7,29,23,34,7,9,NA,NA,0,7,0,0,6,6,5,26,18,24,4,11,0,0,0,NA,0,0,4,6,4,13,18,27.2,48.8,37.8,66.9,21.1,44.7,29.2,58.6,25.2,55.1,36.6,77.2,23.4,51.6,34,71.7,58.4,43.8,73,63.7,55.1,40.5,59.3,54.6,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"595","OATS - CHICAGO BOARD OF TRADE","170228",2017-02-28,"004603","CBT","00","004",7719,2005,4377,324,200,0,1383,0,0,664,1574,703,5079,6854,2641,865,6164,1468,3455,324,200,0,1332,0,0,522,1784,217,3863,5656,2300,508,1555,536,922,0,0,0,51,0,0,499,148,128,1215,1198,340,358,-2043,-1223,-1137,-4,0,0,-5,0,0,-36,-235,-730,-1997,-2102,-47,58,100,26,56.7,4.2,2.6,0,17.9,0,0,8.6,20.4,9.1,65.8,88.8,34.2,11.2,100,23.8,56.1,5.3,3.2,0,21.6,0,0,8.5,28.9,3.5,62.7,91.8,37.3,8.2,100,34.5,59.3,0,0,0,3.3,0,0,32.1,9.5,8.3,78.1,77,21.9,23,39,8,12,NA,NA,0,8,0,0,9,4,6,29,22,35,7,10,NA,NA,0,8,0,0,7,4,5,26,19,24,4,11,0,0,0,NA,0,0,5,4,4,14,17,26.4,51.3,38.2,70.5,22.6,44.8,30.7,60.7,28.6,56.1,39.3,78.6,23.8,51.4,33.8,70.5,55.2,44.7,73.5,61.6,51.7,44.3,63.6,58.1,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"596","OATS - CHICAGO BOARD OF TRADE","170221",2017-02-21,"004603","CBT","00","004",9762,3227,5514,328,200,0,1388,0,0,700,1809,1432,7075,8955,2687,807,8597,2689,4743,328,200,0,1342,0,0,606,1926,1147,6112,8015,2485,582,1165,538,771,0,0,0,46,0,0,263,53,116,963,941,202,225,-182,9,149,0,0,0,-66,0,0,3,-103,53,-2,99,-181,-281,100,33.1,56.5,3.4,2,0,14.2,0,0,7.2,18.5,14.7,72.5,91.7,27.5,8.3,100,31.3,55.2,3.8,2.3,0,15.6,0,0,7.1,22.4,13.3,71.1,93.2,28.9,6.8,100,46.2,66.2,0,0,0,3.9,0,0,22.5,4.5,10,82.6,80.7,17.4,19.3,41,8,13,NA,NA,0,7,0,0,10,6,9,31,26,38,8,11,NA,NA,0,7,0,0,11,4,8,30,23,24,4,10,0,0,0,NA,0,0,4,6,6,14,18,28.3,46.3,41.3,65,18.2,38.8,25,51.8,28.8,47.4,40.5,68.2,17.2,41.6,24.8,56.7,58.6,50.2,75.1,64.9,57.9,50.2,70,64.3,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"597","OATS - CHICAGO BOARD OF TRADE","170214",2017-02-14,"004603","CBT","00","004",9945,3218,5365,328,200,0,1454,0,0,697,1912,1379,7077,8856,2868,1088,8853,2726,4668,328,200,0,1408,0,0,599,2004,1153,6215,8026,2639,828,1091,492,697,0,0,0,46,0,0,215,24,110,862,830,229,261,299,331,400,-1,0,0,135,0,0,15,54,-36,444,417,-145,-118,100,32.4,53.9,3.3,2,0,14.6,0,0,7,19.2,13.9,71.2,89.1,28.8,10.9,100,30.8,52.7,3.7,2.3,0,15.9,0,0,6.8,22.6,13,70.2,90.7,29.8,9.3,100,45.1,63.8,0,0,0,4.2,0,0,19.7,2.2,10,79,76.1,21,23.9,39,8,11,NA,NA,0,7,0,0,10,5,9,31,23,37,8,10,NA,NA,0,7,0,0,10,4,8,30,21,22,4,9,0,0,0,NA,0,0,5,4,6,14,16,27.8,44.8,40.7,64.6,20.7,38.4,27.7,52.7,27.4,46.2,40.2,67.2,19.1,40.5,27,55.6,58.7,52.7,72.9,65.9,56.5,52.7,66.3,62.7,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"598","OATS - CHICAGO BOARD OF TRADE","170207",2017-02-07,"004603","CBT","00","004",9645,2887,4965,329,200,0,1319,0,0,682,1858,1416,6633,8439,3012,1206,8699,2507,4366,329,200,0,1274,0,0,581,1958,1185,5877,7710,2822,989,947,380,599,0,0,0,45,0,0,222,22,109,756,730,190,217,400,-47,159,-7,0,0,88,0,0,24,62,86,144,307,256,93,100,29.9,51.5,3.4,2.1,0,13.7,0,0,7.1,19.3,14.7,68.8,87.5,31.2,12.5,100,28.8,50.2,3.8,2.3,0,14.6,0,0,6.7,22.5,13.6,67.6,88.6,32.4,11.4,100,40.2,63.3,0,0,0,4.8,0,0,23.5,2.3,11.5,79.9,77.1,20.1,22.9,39,8,12,NA,NA,0,7,0,0,9,6,9,31,24,37,8,11,NA,NA,0,7,0,0,10,4,8,30,22,22,4,9,0,0,0,NA,0,0,6,NA,6,14,16,25.2,44,38.5,64,19.6,38.4,26.2,53.4,25.3,44,38.4,65.2,18.8,39.4,26.1,54.8,55.7,51.5,71.8,66.5,54.1,51.5,66,63,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"599","OATS - CHICAGO BOARD OF TRADE","170131",2017-01-31,"004603","CBT","00","004",9245,2934,4807,336,200,0,1231,0,0,658,1796,1329,6489,8132,2757,1113,8438,2533,4315,336,200,0,1219,0,0,584,1855,1125,5798,7496,2640,942,808,401,491,0,0,0,12,0,0,172,40,106,691,636,117,171,-398,-192,-205,-10,0,0,78,0,0,-88,127,-62,-275,-140,-123,-257,100,31.7,52,3.6,2.2,0,13.3,0,0,7.1,19.4,14.4,70.2,88,29.8,12,100,30,51.1,4,2.4,0,14.4,0,0,6.9,22,13.3,68.7,88.8,31.3,11.2,100,49.7,60.8,0,0,0,1.5,0,0,21.3,4.9,13.1,85.6,78.8,14.4,21.2,39,9,11,NA,NA,0,7,0,0,6,9,9,32,23,37,9,10,NA,NA,0,7,0,0,7,7,8,31,21,21,6,9,0,0,0,NA,0,0,NA,6,6,15,16,25.5,46.5,39.6,65.5,20.2,40.1,27.1,54.4,25.5,47.2,39.4,67,19.7,39.8,27.3,56.1,57.9,52.5,77.9,68.5,56.9,51.8,69,61.4,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"600","OATS - CHICAGO BOARD OF TRADE","170124",2017-01-24,"004603","CBT","00","004",9643,3127,5012,346,200,0,1153,0,0,746,1670,1391,6763,8273,2880,1370,8853,2742,4523,346,200,0,1142,0,0,661,1737,1185,6077,7646,2775,1207,790,384,489,0,0,0,11,0,0,187,34,104,686,627,104,163,307,-255,230,-1,0,0,667,-189,0,-334,-31,78,156,88,150,218,100,32.4,52,3.6,2.1,0,12,0,0,7.7,17.3,14.4,70.1,85.8,29.9,14.2,100,31,51.1,3.9,2.3,0,12.9,0,0,7.5,19.6,13.4,68.6,86.4,31.4,13.6,100,48.6,61.8,0,0,0,1.4,0,0,23.6,4.3,13.2,86.8,79.3,13.2,20.7,40,10,10,NA,NA,0,6,0,0,7,9,9,33,22,39,10,9,NA,NA,0,6,0,0,7,9,8,32,21,21,6,9,0,0,0,NA,0,0,4,5,6,15,16,25.2,44.7,38.2,64,19.4,41.7,26.9,52.2,25.2,45,38,65.2,18.9,41.7,27,54,60.2,53.5,78.8,68.8,59.2,52.8,70,62.2,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"601","OATS - CHICAGO BOARD OF TRADE","170117",2017-01-17,"004603","CBT","00","004",9336,3381,4781,347,200,0,486,189,0,1080,1701,1313,6607,8184,2729,1152,8729,3082,4492,347,200,0,477,189,0,1030,1720,1145,6081,7746,2648,983,608,299,289,0,0,0,9,0,0,102,33,116,527,438,81,169,926,77,538,1,0,0,96,-86,0,-94,112,264,344,827,582,99,100,36.2,51.2,3.7,2.1,0,5.2,2,0,11.6,18.2,14.1,70.8,87.7,29.2,12.3,100,35.3,51.5,4,2.3,0,5.5,2.2,0,11.8,19.7,13.1,69.7,88.7,30.3,11.3,100,49.3,47.6,0,0,0,1.5,0,0,16.8,5.5,19.1,86.7,72.2,13.3,27.8,39,11,9,NA,NA,0,NA,NA,0,9,7,10,32,23,38,11,9,NA,NA,0,NA,NA,0,10,5,8,30,22,18,5,7,0,0,0,NA,0,0,4,4,6,14,13,26.6,45.5,40.3,65,18.8,42.4,27.1,52.6,27.2,46.5,40.3,66.1,19,42.9,27.7,53.8,55.9,50.8,78.9,66.5,54.6,46,64.3,49.7,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"602","OATS - CHICAGO BOARD OF TRADE","170110",2017-01-10,"004603","CBT","00","004",8410,3304,4244,346,200,0,390,275,0,1174,1589,1049,6263,7357,2147,1053,7914,3030,3987,346,200,0,381,275,0,1174,1611,914,5844,6987,2070,928,495,275,257,0,0,0,9,0,0,49,27,86,419,370,77,125,230,217,-30,-3,200,0,18,-98,0,10,131,84,327,287,-97,-57,100,39.3,50.5,4.1,2.4,0,4.6,3.3,0,14,18.9,12.5,74.5,87.5,25.5,12.5,100,38.3,50.4,4.4,2.5,0,4.8,3.5,0,14.8,20.4,11.5,73.8,88.3,26.2,11.7,100,55.4,51.9,0,0,0,1.8,0,0,9.8,5.4,17.4,84.5,74.8,15.5,25.2,40,11,10,NA,NA,0,NA,NA,0,7,10,10,33,24,40,11,10,NA,NA,0,NA,NA,0,7,10,8,31,24,17,5,7,0,0,0,NA,0,0,NA,4,5,12,13,28.5,46.9,43.2,66.7,19.6,45.4,27.9,55,28.7,47.6,43.4,67.4,20.3,46,28.6,56,65.4,60.2,79.5,69.5,60,49.5,62.6,52.8,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"603","OATS - CHICAGO BOARD OF TRADE","170103",2017-01-03,"004603","CBT","00","004",8180,3087,4274,349,0,0,372,373,0,1163,1459,964,5936,7070,2245,1110,7744,2825,4038,349,0,0,372,373,0,1151,1451,888,5585,6750,2159,994,436,262,236,0,0,0,0,0,0,18,14,70,350,320,86,116,106,-56,74,-20,0,0,130,-35,0,-24,14,-15,15,38,91,68,100,37.7,52.2,4.3,0,0,4.5,4.6,0,14.2,17.8,11.8,72.6,86.4,27.4,13.6,100,36.5,52.1,4.5,0,0,4.8,4.8,0,14.9,18.7,11.5,72.1,87.2,27.9,12.8,100,60.1,54.1,0,0,0,0,0,0,4.1,3.2,16.2,80.4,73.5,19.6,26.5,38,12,10,NA,0,0,NA,NA,0,10,5,9,32,22,38,12,10,NA,0,0,NA,NA,0,10,5,8,31,22,14,5,7,0,0,0,0,0,0,NA,NA,5,10,12,29.4,47.4,42.3,67.8,21.1,47.4,30.9,58.7,29.3,47.5,42.4,68.4,20.7,47.4,30.9,59.4,65.1,58.5,79.1,68.3,58.1,49.3,59.6,52.7,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"604","OATS - CHICAGO BOARD OF TRADE","181231",2018-12-31,"004603","CBT","00","004",5327,936,3468,153,0,0,814,115,0,1254,579,277,3435,4439,1892,888,5053,860,3440,153,0,0,814,115,0,1246,497,179,3252,4231,1800,822,274,76,28,0,0,0,0,0,0,57,131,49,182,208,92,66,-183,37,-210,4,0,0,-369,0,0,14,2,129,-185,-80,2,-104,100,17.6,65.1,2.9,0,0,15.3,2.2,0,23.5,10.9,5.2,64.5,83.3,35.5,16.7,100,17,68.1,3,0,0,16.1,2.3,0,24.7,9.8,3.5,64.4,83.7,35.6,16.3,100,27.8,10.2,0,0,0,0,0,0,20.7,47.8,17.9,66.4,75.9,33.6,24.1,30,9,10,NA,0,0,7,NA,0,6,NA,5,26,16,29,8,10,NA,0,0,7,NA,0,5,4,5,25,16,7,NA,NA,0,0,0,0,0,0,NA,NA,NA,6,4,40.4,56.6,50.1,72.9,40.4,55,48.8,69.7,42.6,57,51.5,73.6,42.6,56,51.5,71.1,61.3,75.9,66.4,75.9,47.5,58,48.5,58,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
"605","OATS - CHICAGO BOARD OF TRADE","181224",2018-12-24,"004603","CBT","00","004",5510,899,3678,149,0,0,1183,115,0,1240,578,148,3619,4518,1891,992,5237,820,3650,149,0,0,1183,115,0,1240,447,100,3492,4311,1745,926,273,79,28,0,0,0,0,0,0,0,131,48,127,207,146,66,-569,-222,-411,0,0,0,-177,-84,0,-5,27,-15,-419,-483,-151,-87,100,16.3,66.7,2.7,0,0,21.5,2.1,0,22.5,10.5,2.7,65.7,82,34.3,18,100,15.7,69.7,2.8,0,0,22.6,2.2,0,23.7,8.5,1.9,66.7,82.3,33.3,17.7,100,29,10.2,0,0,0,0,0,0,0,48.1,17.6,46.6,75.9,53.4,24.1,31,9,10,NA,0,0,9,NA,0,6,NA,4,27,15,30,8,10,NA,0,0,9,NA,0,6,NA,4,26,15,6,NA,NA,0,0,0,0,0,0,0,NA,NA,5,NA,39.7,57.5,50.4,74.4,39.7,56.1,50.4,71.9,41.8,57.9,53,75.1,41.8,57,53,73.3,44.8,75.9,46.6,75.9,29,58.3,29,58.3,"(CONTRACTS OF 5,000 BUSHELS)","A10","Combined"
