"","Rough_Rice2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"253","2011-04-19",-1.74991598664924,-1.36702493086354,-0.910823973050512,-9.94232018582135,-90,195,-2.83805975148343,0.8953889917521,-0.285889514712956,0,-4.32924204519765,-10.931450218262,0.534284441049593,-8.40831172105414
"254","2011-04-26",2.7235520864819,2.70759253169235,3.448072090581,4.04638593608393,-311,190,2.76922872891969,3.33435922609588,0.0613308820206271,0,2.22600978462353,10.9742309675775,6.94664123978956,-7.59089631853245
"255","2011-05-03",2.97498077302141,4.73910974167548,-1.10774761484436,-21.6510027818575,756,1307,-2.2514586854026,2.37297498452378,-4.90047794723267,0,17.8857398879096,-40.2688811610536,1.77916284641277,5.59747482845072
"256","2011-05-10",-7.24360683887557,-14.0121581668479,-7.98668038737489,-16.5927747018278,498,-1265,11.0558251599487,-6.75734248327249,0.663174962352819,0,-22.7596957041584,-13.6918898724944,-23.7076299576358,-20.0836423006448
"257","2011-05-17",2.95226648471676,0.491660340713374,0.383598032834342,5.61190301460419,404,-86,8.59424298007241,-0.348769971828489,0.127850006760788,0,-0.827002179068614,-1.32941396605935,2.74733236305273,13.6148748315017
"258","2011-05-24",2.28649437115234,4.66274956466997,-0.189187279014114,-22.0073710069921,423,1059,-3.15434125155925,2.60010815981904,-2.89499586635991,0,7.20776701672428,-48.9978762126468,12.5596009323115,0.555336611655566
"259","2011-05-31",-4.36172478515271,-0.184069663752062,-2.97161343553931,-2.8170876966696,-122,36,-15.0739572216102,-2.98906236468532,0.350109766817752,0,5.83347461718073,-12.3869481712786,-8.59121664337721,2.96202480617112
"260","2011-06-07",-7.35405050279425,-7.67332804580239,-6.42984539175959,-1.43887374520997,92,-853,-6.47699758313482,-7.00989914665175,-8.21382467659522,0,-11.5258597177162,0,-1.88256127689321,-2.25252242111074
"261","2011-06-14",-4.84791396720912,-6.68379346236669,-5.02634845307455,5.72972236845661,204,-833,0,-6.39256272644388,0.779500817190382,0,-5.11544344275965,0,-20.231030888079,8.86465933660361
"262","2011-06-21",-10.2477669666291,-20.3779846286066,-10.0089362947191,7.01562655842434,296,-2061,11.7508649593473,-12.5443276401224,-2.40516415855954,0,-47.072591168956,24.3807690617152,-20.1027312949103,-3.4372670840348
"263","2011-06-28",-7.5020191813115,-4.44733129016335,-12.4906924489173,17.1039499287187,955,-791,-13.4190226512414,-18.3057917904048,-3.38267545628153,0,-7.4758044882115,43.2718608706753,-3.34112354118741,-6.05781199214741
"264","2011-07-05",-0.116221165331787,0.802225838914339,0.434569969671372,7.01539818364054,-76,-131,-2.00336356486606,-1.16807464761788,-1.83676065709815,0,4.81739157333463,6.75020027799453,1.75928136337573,7.31476014898451
"265","2011-07-12",-1.76817779626575,-1.9738708011463,1.10590589816457,-25.4479770455927,-370,491,-1.34091746149672,6.8530979064592,-3.22566993415077,0,-1.98300249317658,-70.6287974121003,0.447428039492159,8.8540943808689
"266","2011-07-19",2.30663744958228,3.87335564745435,5.07743799448974,-8.46229536297489,-477,497,-1.01762130604524,7.37628753038386,-2.54993895603111,415.888308335967,25.1883536090457,-29.1215645033092,-10.6684142588335,-3.76885989395639
"267","2011-07-26",2.52888915054061,3.94943737833433,4.08377734884677,6.43565540731075,-324,197,-0.63141488389622,3.71007282884506,1.36274653990007,64.5137961373585,15.6217436789037,0,-10.7078940040439,5.36996147521487
"268","2011-08-02",-3.1421338004872,-6.98628149954921,-3.38275570772524,2.38267059431658,143,-635,5.09369363627545,-4.34330019746731,-5.67838118501776,14.4738845644912,-5.8343237303168,0,-12.479466048346,2.22522270591057
"269","2011-08-09",-3.7002062298324,-6.24601982826682,-2.17134417509772,5.23589192108833,-108,-608,1.24627734715848,-3.50475867578215,-7.79615414697119,21.0295408836361,-9.17381037126033,0,3.21835376483008,5.53949036386197
"270","2011-08-16",1.37070594624529,1.64077973772816,3.19113151958224,-7.57307695628544,-326,298,0.863243737741826,5.09167174672651,-1.12995552539328,-515.905529921453,5.86965529951913,7.66332260209159,-0.405132221917892,-2.73139264337487
"271","2011-08-23",-0.392157365318191,-2.22480051105833,0.245272181308742,2.51472613820178,-84,-225,2.97590606709477,-0.135685231128946,3.38196482397866,0,2.77749157657201,0,-28.2732681020917,3.4635496662756
"272","2011-08-30",2.82135855447212,7.30138853453486,2.61506869339385,-0.355397975144989,-76,577,-5.73968212793901,3.11167569603423,-1.82776623804237,0,9.86050757011778,0,24.9717302766723,-0.487508582833751
"273","2011-09-06",5.34376469990665,12.9252979649625,3.78356897937699,33.4945227353318,47,221,-12.1735547481737,-2.06863168450973,3.15502359249127,0,24.5850297940343,67.327897734322,5.24464753725429,17.2396678681412
"274","2011-09-13",4.04976090782228,1.27500376592504,2.64947772961062,8.09973616839859,81,-147,10.9798897815843,1.32737108880399,-0.264045921344191,0,2.81318989697699,4.09557648368217,0.331235811298214,10.4846244625664
"275","2011-09-20",-2.21670774977518,-7.63900210340154,-3.00082289355714,0.351700245290409,212,-697,9.61459896598171,-3.85991752246149,-2.19789067187754,0,-3.32901753545229,-4.85093047377303,-36.9416392340566,3.23416937543222
"276","2011-09-27",0.470371380408885,-18.6758317112123,-4.00536347283289,6.86807494446988,708,-1713,30.4024938206434,-7.05746177029631,-10.3360514991159,0,-26.0321218915534,10.6959909912657,-17.5265172026728,4.77010139192142
"277","2011-10-04",3.68538271088372,-11.8971057739579,-1.18179150373763,2.05468163652487,674,-879,19.9720680206031,-2.17616561065608,-15.882358552665,0,-16.1138543308327,2.17155669101503,13.4243795589753,1.98864179870837
"278","2011-10-11",-4.15575409129261,-12.5383431532933,-3.99009905076113,-4.06882063067986,63,-600,2.76604551952833,-3.96540927989495,-8.00101815306462,0,-30.7097816517389,-8.82242334148398,17.0117108728846,-1.47713173203128
"279","2011-10-18",-1.46374460173586,4.53276128021862,0.550563561129458,2.34138226409808,-271,175,-6.30573288252219,-0.0174748799045332,-0.806627171261276,0,10.3556649044806,6.49935146996787,4.52193766083431,0.0849978801704232
"280","2011-10-25",-3.31715950351334,4.2545410579498,0.0396825402031453,-4.34004133456849,-422,411,-10.2571698129786,1.40566305805514,3.47678997887524,0,6.58551770223186,-7.14870440102269,1.35730626657953,-2.80009678676549
"281","2011-11-01",-1.04320424469986,5.11054296332851,-1.42517063223409,-4.44776113811436,86,474,-7.50247328319116,-0.526976296195691,5.05725736356322,0,10.2684240257039,-2.64041741965109,-5.54339138670041,-5.43099573930297
"282","2011-11-08",-0.361129742438493,-15.5160035866212,-1.45938675524526,1.18204686004262,172,-966,14.2406519710679,-2.24236425270501,-8.44883216898182,446.590811865458,-34.9018140854668,26.50619345472,6.09697128992552,-20.9628284314415
"283","2011-11-15",0.541206733067057,-3.76775868214878,-3.07546439064481,17.9183068537094,511,-872,3.9828272951512,-10.3796793681642,-1.19967162876309,65.2085693762172,-20.7356153156583,17.1141049014594,13.274243794849,15.6099048685213
"284","2011-11-22",2.05592024832626,-4.58301225409556,-3.16581407516043,11.1652077104424,698,-719,6.87325339144316,-9.53003528085858,-2.17873541849078,14.9864346646573,-9.64111092293845,18.5918682974805,-3.22835053511259,3.63155051682824
"285","2011-11-29",-0.618798936808673,-2.35258058894132,1.06644619308671,14.8707761829533,-225,-848,0.552004094361358,-6.49782099026783,-1.19655759552399,0,-1.79796285288569,25.390432912094,-4.82197134979447,3.95635775176943
"286","2011-12-06",1.28155538517909,5.49480962589133,-2.16635894640103,1.6519992741145,459,192,-1.62429126029373,-4.56689587631267,1.41657968648428,55.2224771289033,13.0442446768749,4.75956587516686,4.10614867977745,-9.20678100358945
"287","2011-12-13",0.079554499024681,-3.65586114205723,-3.61696337678996,3.07998681276445,495,-356,2.66610647994163,-8.21277100152837,-0.883007944827163,0,-5.63344746150278,5.83566037949979,-6.07144246991682,-0.645003476548212
"288","2011-12-20",-1.85406009249434,-1.07527917762607,-1.54590971819104,3.80812860783895,-29,-269,-2.37994426245116,-5.62104697670218,-2.56021169732126,-9.64978283999809,6.3948724600273,8.46335652841113,-7.52830604205483,-1.80818587923195
"289","2011-12-27",-5.32394513430354,-2.12451086137371,-3.49233120659935,4.68517456097377,-195,-381,-7.55849303079597,-10.5329703289739,-0.136580945429454,11.995931507898,-6.66477815694382,3.70046457643696,0,5.23317818353979
"290","2012-01-03",-4.33028546831178,2.98168744436378,-4.94412825781421,-5.61054126896501,108,477,-9.92804813214772,-4.32899889859861,1.71639263308858,0,1.87421818097411,-8.3839887508077,6.53098285417952,-1.89372010197513
"291","2012-01-10",-2.520800234017,-4.94354695950161,-1.25819688095312,1.06430386128924,-130,-304,-0.585177222523647,-3.43676435042077,0.936044275956416,0,-6.15368414758288,-1.33578185325476,-14.4050229578001,5.01897445238555
"292","2012-01-17",2.57431910069457,3.56449042847817,1.15744966396889,1.25896290761816,148,101,1.79340778854797,1.05996355102693,0.221582186828151,0,9.0941116056614,-0.705416205353693,2.98267724552339,4.37826424388099
"293","2012-01-24",-1.44611133726631,0.861642441363841,-0.404006946289215,2.7551814588298,-113,-120,-3.3211582420936,-3.53796645087563,0.529802563755499,0,-4.74710088808878,6.55191113006488,8.5281272751847,-2.57641369361314
"294","2012-01-31",3.72073995284463,-1.00261517642135,2.16084826890572,8.31415000885531,160,-570,7.47698950638735,-4.55695494693895,0.614576122274624,-2.04985215483413,-5.05472775498115,12.4773057893558,0.711746776886368,2.97721583336701
"295","2012-02-07",-0.734911444147279,1.12225626746216,-1.53868382713274,3.6898998177433,101,-189,-2.17399866364065,-7.99236246129613,-0.879126541116992,0,0,6.54922646528799,5.8164824321552,-0.937716181259685
"296","2012-02-14",0.455581653585924,4.51966286593013,-1.70756473542966,-8.74012746128319,254,798,-2.86643828875661,6.80636473222123,-0.708908595781921,0,21.056476910735,-15.9048258750161,-6.29041696854484,2.26223885626169
"297","2012-02-21",-0.543431962319474,-3.92359513646188,2.25922109934231,-0.90777086327094,-330,-146,2.23651494595796,5.6917362856499,0.620569367422164,0,-4.05103821635029,-8.78499514622515,-12.3738979409235,10.2065619760974
"298","2012-02-28",-5.06551470278485,7.7173790705011,-3.16707248712191,1.69536635136254,-188,300,-16.5776716155296,-8.53361788314704,1.44771118059195,4.62510176507553,2.71884359382053,-0.51995835144556,25.6280174903639,4.11229393308332
"299","2012-03-06",2.4024905237928,8.06491058983081,2.11125574098254,4.46188120596336,15,173,-3.70377535204884,-0.690494485543702,2.36722911006124,0,-0.584796988242253,26.300095933531,25.1853657196641,-30.7256675576411
"300","2012-03-13",1.57610498201599,3.55637345885587,1.10581674718109,2.46515318686154,44,51,-0.738010729762273,-0.582215937057029,0.33970308676059,0,8.16205283547529,1.03190409088931,3.23549834892702,5.96817850246207
"301","2012-03-20",-0.561323699551508,1.52303656909609,0.672564498121808,-0.809963930079327,-144,148,-3.10823794500763,2.51105911876852,-1.19404403719177,-3.15664659678347,-2.85107030408049,-2.88777462986616,8.69243864280511,3.77403279828474
"302","2012-03-27",2.54942577484947,2.69686394984543,5.26288800831978,-10.3688554057836,-364,824,2.36474009625596,21.5176557270514,-1.68725612011276,0,16.9447043671905,-12.2748513289794,-6.0654526569798,-8.45849662467879
"303","2012-04-03",-2.46011613240356,-5.28679615389827,-3.46680085295912,-6.7014018337245,155,59,0.977142814853771,-0.683712532608993,-3.37210299674551,-43.0558675705821,-9.91202457977414,-7.49646643297748,-2.67919167743127,-0.102092913410701
"304","2012-04-10",-1.00485324253636,0.131926140506344,-0.881710341014852,1.89335922207778,-4,-99,-2.36138481083046,-3.25909860176434,-0.13547078161249,-44.4327141200212,-0.103734449136272,0.961125791011419,0.676557355574481,7.57118217356965
"305","2012-04-17",0.986997693877179,6.75415881660584,4.43483648872061,-24.283663158722,-443,1654,-6.45650713373627,24.2734669492046,0.405863014852592,-496.284463025991,17.5639534274731,-34.4329108116432,2.30720308521244,-3.95995727903191
"306","2012-04-24",-2.90794528621028,-0.726601326119436,1.55669395089078,-12.2514883602825,-521,469,-5.99610782039122,8.30044073832159,3.58049296211096,0,0.130519922814365,-24.3283658863328,-6.87032892073631,0.589392668877764
"307","2012-05-01",-4.02323470281249,-7.60553226409808,-7.82872213292904,14.6798637584435,546,-1098,0.965106806470928,-19.6144545254269,-5.58055963277795,0,-14.981227822866,26.5929187831975,-1.47664701163013,2.0359404148647
"308","2012-05-08",-1.61099321637668,-5.64791161485445,-1.96523003347568,4.56174571676797,66,-542,3.53300595745125,-6.24112059795454,-4.02864783080927,532.787616878958,-4.86386604951781,-10.0441274201554,-8.50598639481568,11.20082361625
"309","2012-05-15",0.958149115798435,4.21461838249506,1.3200394757904,-9.02179370519622,-57,657,-3.15400650702031,7.89227563464276,-2.27227567079114,-115.348889889394,6.06869990113523,-13.3152532987484,9.81963418535265,0.385356931598935
"310","2012-05-22",-4.28025392347617,-6.16441631112075,-3.53345283638014,7.89018062377451,-22,-712,-1.86417526403346,-10.8605467719514,-3.17960217783506,35.821222325762,-0.801607498823564,14.5018196263986,-16.00589822483,0.978106883516094
"311","2012-05-29",4.84693651376968,-4.77249802342357,0.113146798267039,22.7475566584658,481,-1470,15.7416384774709,-19.5949165933394,0.302419585326597,86.1028053199106,-12.0679580720395,38.0845304866544,-2.45490364269587,1.01053491519227
"312","2012-06-05",11.0338050643181,-9.84792733829725,3.36144540996841,10.0227336548695,825,-1123,28.6519281623091,-4.33527261674058,-12.2449164306695,45.5697233594497,-16.7673407556619,14.3260034949165,0.391645409223518,-0.63038662212147
"313","2012-06-12",2.6492176039298,-2.60525165606058,2.93407422153713,6.63876077891672,-41,-575,6.1479746631246,-1.86494463111888,-0.684934184557484,0,1.06810094203338,10.1966246376669,-8.63601233033098,1.54782424972559
"314","2012-06-19",-0.973652143672155,2.93921147385543,-0.384631596577023,-1.73443751633684,-69,260,-3.54968021331565,1.41142911457965,-1.0941658252869,0,4.73346058958031,2.78723559414615,5.86172608212028,-10.5868001078512
"315","2012-06-26",-4.82083496506593,-2.31882227686597,-1.66181328343509,-10.6228445699292,-357,587,-6.55876755303773,8.97853038723557,-0.813957982255875,-17.944385696634,2.43990833627947,-14.8638111591447,-9.47744894205487,-1.48770758736338
"316","2012-07-03",-9.77383333860598,-0.878232055783812,-9.16985354114637,-12.6504021161827,-1,698,-16.6022965395054,-5.55302793220367,-0.87951314528274,-25.823487112548,1.59414779976883,-39.1852332454399,-3.90439982822652,23.1817765101893
"317","2012-07-10",1.85656077042111,11.0681959852178,2.70432921640911,-5.12932943875519,-108,818,-6.49435096485789,9.98917090161591,-1.24446050480831,-62.4154309072994,28.3109590776891,-17.0072392087502,2.04630103423327,8.23260743466276
"318","2012-07-17",0.363393342424345,4.14997309067537,2.70239291061856,-8.14042436962641,-270,627,-3.53091966028067,11.1914019308058,-0.538117890451684,-478.749174278205,15.7027250848468,-10.7262976575618,-11.2638750823409,-2.31884416517714
"319","2012-07-24",1.56275378141295,-1.15221494006263,0.939135838772565,0.974605951822483,56,-109,4.3850579080118,0.913921455579114,-1.44930073025673,0,-2.53881148738913,2.1889395227678,2.15955236322269,0.139958035442334
"320","2012-07-31",1.05633139278911,1.99858613782311,4.15729345163509,-6.94204140818648,-382,433,0.0944554712713597,11.3616873522099,1.80836754332958,0,2.22496266170307,-18.1717509659913,1.79157886416155,0.174672533494125
"321","2012-08-07",3.59823312322156,10.7757786480438,4.51168059840619,-2.05593833714079,-167,713,-4.38082591444946,8.20657468465313,1.18766241625785,0,25.1881828946456,-1.39862419747399,-10.9044091989512,-2.43785257951386
"322","2012-08-14",-0.548685882948696,-7.92205420430747,-1.46543079486641,0.764736070607164,124,-497,7.63178555914763,-2.67791266507587,-1.36703466166059,0,-12.3718452954944,5.30675920172108,-5.45673963419748,-1.9867007050915
"323","2012-08-21",-2.39149769016613,-5.94234204708002,-2.34127106610664,-4.35050289852441,28,-134,1.12687488342829,-1.24705444507569,-0.23966458445992,0,-17.7700380863098,-10.846249565583,13.4125322677023,-0.475407733943278
"324","2012-08-28",-2.23259004527581,-5.65583538159427,0.228459629394173,1.87788061504666,-267,-372,0.935426860519151,-0.667298667529259,-0.541354705555364,0,-4.73461205971981,4.98683313897779,-15.235124685504,0.0732869215652521
"325","2012-09-04",-1.7438147347038,-6.74087296961172,-2.74306689763613,16.3425729989209,149,-1099,2.52819971371814,-15.0347075481138,3.67122341122581,0,-10.2958400642581,51.057928800911,-17.0580492267136,-12.0120931240947
"326","2012-09-11",6.36790247014574,-2.99631620588237,4.22349679925524,13.4140725180515,169,-874,13.4098619988816,-3.29856037447662,-0.349447064977326,0,-12.7244642384587,25.8148214466753,12.6040720895365,-2.55190589184027
"327","2012-09-18",-1.93986320664852,-0.375400683768667,-0.386194059524669,-0.804867775086038,-165,30,-3.03805137998356,-0.0151756582733142,0.755597898895299,0,1.88939493599625,-0.429123816861576,-6.80534632450165,-1.36520891683274
"328","2012-09-25",1.08840878729968,-0.110680697519072,1.73417060182839,3.08133400955981,-98,-187,1.93272849018129,0.529782515127586,-1.16483553522375,0,3.98375528973176,3.8249882134,-6.83739638391589,1.95667663182855
"329","2012-10-02",3.8632753705544,8.7730940854291,2.26383380305339,-7.00890753953072,144,820,0.292871114925575,9.9774289536132,-0.117233307682341,0,14.5598578160782,-8.10089580075317,12.1128811522312,-5.36460799711476
"330","2012-10-09",1.80403851862998,2.93874221289006,1.46852291171022,-1.35027706412156,17,222,0.934514652406371,3.56989061814055,1.05018468103122,0,7.44569624648515,-3.22314309769567,-4.73523493998043,1.36837270859216
"331","2012-10-16",-0.837258354341763,-11.4685002640794,-0.497342162904246,-1.70006836521992,-32,-457,6.6794665802373,0.368469952358019,-0.348837563045379,0,-16.652938635265,-0.900207848522783,-20.4990356606667,-2.84590126680762
"332","2012-10-23",-1.24723608869495,-2.77795641070764,-0.284211121910616,-1.67321248782724,-106,-34,-0.271370587159581,0.693765463428697,0.522801074589729,0,-11.5532768628068,-1.50803988910688,11.3659318472521,-1.91262660935267
"333","2012-10-30",-3.77403279828457,-3.79675232581622,-4.73335332638314,-7.61289914350005,179,227,-3.75973176143525,-2.77758895750733,-0.406386626052413,0,3.28074596628225,3.42286059221255,-29.7569437951614,-26.1812692473364
"334","2012-11-06",-2.15577210749807,4.49850959168092,-2.73900129321039,0.685486555159542,101,161,-6.58263513219985,-5.0756957555171,-0.116414448537316,0,-4.26976501702754,-3.83523231059879,36.3803686999485,8.96462936250897
"335","2012-11-13",2.95461440938123,-2.12022076506031,2.53716858431954,5.64437611977002,12,-382,6.37451851181741,0.295879046428738,-0.584113810303499,0,-5.91417350889722,8.23384712902371,2.29392909462538,1.03233733978598
"336","2012-11-20",0.855283179030586,0.184162114664943,0.0565542329757918,2.90092392040844,88,-147,1.28633399307567,-2.10414359460778,-0.234604213175249,0,-0.0585994742816176,5.24635695357407,1.39412445620835,-1.5799838344762
"337","2012-11-27",0.509680541804691,3.14683577348838,0.628021387817235,0,-21,139,-1.21195689779121,1.11445645530655,-0.117508826682666,0,3.96489738578918,0,7.38797398122086,0
"338","2012-12-04",-0.0178396218473154,7.1589601068661,1.83710284095699,-9.65653483093369,-233,832,-5.10976570984578,9.8688692089631,-0.353357258131126,0,8.47553128629466,-14.9209205343752,16.5531203077444,0
"339","2012-12-11",2.10088051700819,8.3738391757521,1.21403488355512,-9.63265433433875,83,873,-2.90565809579295,7.52383467221058,-0.532388125274963,0,15.7251457505507,-15.302264812276,8.12670529629296,-0.661159433231351
"340","2012-12-18",2.44198682694332,-3.08074349220568,-1.76717734487806,-8.5182665721085,508,206,6.87887799888038,1.65782364035216,-1.01342148999661,0,-0.843886864586452,-14.8840988119785,-9.98801114631283,0.165700120762935
"341","2012-12-24",0.611882592334823,-5.08584172334903,3.48071108939418,4.78036560377788,-375,-453,4.75790808185543,2.84807395695754,-0.902804807819813,0,-12.0239216415586,8.88268525981095,1.44131363248734,-0.664454271866788
"342","2012-12-31",-4.69195096145061,-5.88405000229333,-6.33402902965567,12.6978384654338,261,-859,-3.87447042779101,-17.2078567429935,-0.0604777762612585,0,-10.9392779185765,4.21937587281533,-5.98357916106655,23.4193387500794
"343","2013-01-08",2.9743270211446,-1.5936592262813,2.75818554050709,10.2738960066395,-3,-601,5.96068814629209,-2.55403145213364,0.84337849297702,0,-8.97699994287091,14.0726182445878,5.81508712457461,5.72316712298209
"344","2013-01-15",-1.24020495995616,-1.03163058906155,-2.28640981595376,3.80273955892392,142,-256,-1.37172482469996,-7.13301925898193,0.119904091104051,0,-8.58401227772587,5.11769699085942,7.00041643423965,2.13560477761838
"345","2013-01-22",-3.00301586218747,-4.87338086789837,0.85650168073883,0.937313432284625,-445,-264,-1.83939659316188,0.788518554058548,-0.721590623527213,0,-8.14930342511824,0.880232027299677,-6.66371577944931,1.01072216796005
"346","2013-01-29",1.69420013055941,2.38552004336103,1.86519037050985,-1.68638060520045,-44,197,1.26821126186325,4.76039244099251,-0.0603682481357559,0,9.08140071942451,-6.33081880626261,-2.38106486937184,3.98239101153735
"347","2013-02-05",-0.816765904188443,15.7084731745025,1.11513641830161,-24.3671468422313,-234,1944,-12.6213864227481,17.459074769657,0.72202479734873,0,35.8661041910361,-48.9056954144689,6.09283116502217,-1.87286004813512
"348","2013-02-12",-2.02609244894187,-1.79359132551706,-0.70533207774055,-22.6976836896034,-135,799,-2.21775003156868,9.05847483454121,0.179694567670108,0,17.4964311603534,-73.026027399924,-52.715251705342,2.48943232898871
"349","2013-02-19",-1.1896187145112,-2.19565640946335,1.56844540219456,-5.2062925681625,-331,69,-0.366117899391405,4.01540932233786,-1.93359498515635,0,-2.43914531241591,-2.05252359447305,-1.93911893146508,-6.30285847030798
"350","2013-02-26",0.275786164869452,-0.494540468040938,-4.50537343104216,-0.696866931609286,599,-1,0.896271559929218,-5.85313332249857,-7.07812735251974,0,4.36376207092879,12.6449926511738,-3.41427189263372,-5.89892984757032
"351","2013-03-05",-6.59287584673454,-2.25620600334473,-6.49111506914064,20.0947060708218,81,-840,-10.2024674297606,-18.2100781873089,6.65012303054198,0,-10.3117935328541,82.870697144586,6.17306754451663,-26.6496052448385
"352","2013-03-12",2.37402748644477,-6.50316351625673,0.250313021811799,15.6882582681188,216,-981,9.47277928333321,-9.06060298995399,0.24479816386398,0,-20.2127565330001,14.6522877778373,16.4014409349599,16.9969855817416
"353","2013-03-19",13.371092261549,-7.0524080231948,9.36630560153322,36.2017788349227,355,-2354,26.154450829903,-14.2019418953499,-4.94933453286936,0,-29.3735883208809,29.549982606359,27.0503021353068,43.9302922889723
"354","2013-03-26",0.551379843030553,1.27420884942122,0.10199679202092,2.74469784124953,53,-135,0.166442647732801,-2.96858368853989,-0.903231947083771,0,0,5.91823219370458,5.73541851796495,-0.804210953608298
"355","2013-04-02",-7.65912020119295,1.35249421963799,-5.1739144275631,-15.280749628079,-242,1041,-12.8409205685557,5.70531894488369,1.15980681522716,0,-3.38776222197161,-9.84030350903282,6.98798878440341,-21.9655851595924
"356","2013-04-09",-6.2825053223305,-10.6854285344761,-7.56273862955865,-23.1568200973461,205,802,-3.65885439883193,5.53588519408805,-9.53742433553897,0,19.3268834137314,-16.7673805269848,-60.4843646781145,-32.1650324144162
"357","2013-04-16",-3.09303006913577,-3.22479642348199,-6.06802927345189,-20.2058196419653,343,744,-3.01730524115911,3.09068684636085,0.562194031679386,0,6.25024260334142,-20.6723391762345,-41.2592722032397,-19.4994908675093
"358","2013-04-23",5.64611881658781,-2.07998741106756,5.36188108775786,19.5692802552577,6,-911,9.82602634592808,-3.84750565681404,-2.12472582198746,0,-1.39940710810089,18.7978368985672,-4.61113519594054,20.719341581174
"359","2013-04-30",-15.478885684186,-6.89731182054381,-12.7653983223459,7.48223067510505,-200,-606,-20.1532393059633,-30.6146061240696,-0.862694063552283,0,-10.4484036543305,3.61126006845778,-12.6812442375778,12.9371460579793
"360","2013-05-07",0.814115758370093,-0.892863074430039,2.40660056463593,5.6818197524942,-164,-326,1.79415320969518,-1.20751387757547,-0.651940012815011,0,-4.08741443990186,4.93803087719833,10.4084191298222,6.67361971131832
"361","2013-05-14",-3.36406351115919,-0.569631280945693,-1.06022197366666,-1.05046923577206,-200,37,-4.98237209672734,-1.07136229389848,-0.0727008392617634,0,0,2.87533941856299,-4.22598092898827,-6.48852016749322
"362","2013-05-21",-0.718135940866382,-0.936421281626565,-0.453515516539227,2.4770798133904,-19,-164,-0.58912961608879,-3.91000827732348,-1.17045959495279,0,3.64840464105853,1.79900701575413,-18.9541804767441,3.45331906456963
"363","2013-05-28",-3.55338243943901,-4.12014291671898,-0.496178426700133,-4.2655597525842,-261,94,-3.2205093780501,3.91000827732348,0.220507255831404,0,-0.693790231677394,-4.24916181993584,-44.9916870678998,-4.28897852366372
"364","2013-06-04",-2.32554893873935,2.62187303051196,-3.71236343000252,-4.83775021577522,162,330,-5.33586459390989,-2.46441432781683,-2.30236683143454,0,4.45618280599103,-2.91411349075004,17.8526485825403,-7.65135888103003
"365","2013-06-11",-1.00829086129064,1.80130042112499,-1.96825333699433,-31.8302624260513,101,1412,-2.82879113164114,22.9438555924181,-0.0751597179312391,0,6.55972824858138,-31.3091787977149,-22.0295898701698,-32.6158221392252
"366","2013-06-18",-5.41610581951737,7.62884330731044,-4.58397556777612,-55.7609491645159,-20,1805,-15.1112229435409,18.0359537335029,-5.32738852508796,0,4.54371784960603,-38.2747184248507,77.9368356007074,-90.0035834809073
"367","2013-06-25",-5.05428454230614,-17.8795400844143,-4.72165997220007,-13.2219101798355,23,-328,4.49488233289923,-2.28293341831183,-5.96338360423294,0,-22.0303600794998,-11.3328685307003,-38.1833503574888,-18.1978562449999
"368","2013-07-02",-7.53762292952658,-7.04785778300652,-9.33780852375445,8.41543638486213,214,-362,-7.86492122834712,-14.7574658520812,-3.16400912007078,0,-21.7924244912499,-47.2572964899345,33.2825924468193,85.6077548039249
"369","2013-07-09",19.0163041526407,2.5569574849504,18.0615458700625,67.7543845707932,-79,-1837,28.7138840206643,-6.8322754936057,-0.435351144719753,0,-3.3293728099463,79.1095304298926,23.4945776370838,58.6717717713214
"370","2013-07-16",2.13867665824221,-1.19930890755615,3.24306768890743,3.94289132640822,-124,-190,3.82030999954122,2.73486807257513,0.0872219854685774,0,20.0670695462151,8.36669688786476,-74.5010654569519,-0.145949916445431
"371","2013-07-23",-0.503956530989313,-1.89867785021898,2.08114360033562,-1.22180799313085,-244,-4,0.174185725977871,4.4270685159745,-0.61215757408295,0,-0.284495213223135,-7.49237437829189,-17.3991330660012,4.47480651402525
"372","2013-07-30",-3.69814175249576,-5.3866317201293,-8.01878833577181,-30.0305315052377,443,889,-2.89568254429682,4.76925009262601,-0.881062968215574,0,-7.46560074609111,-47.1528185786261,-16.7054084663166,-17.3976584861775
"373","2013-08-06",-1.22670821893678,5.71160041196341,-1.83758672080074,-10.528523996055,64,449,-4.65712018760414,2.14042972578223,-1.15711126371849,0,13.209136933531,-26.8398124757188,-9.53101798043248,-1.39472274808501
"374","2013-08-13",6.33652831753349,-0.905311270953124,2.68884386497135,17.052219599746,289,-519,9.90909026442299,-4.17586869863715,-0.0895656127944733,0,-2.79595437414448,56.7565858200883,9.53101798043248,-10.4112854859671
"375","2013-08-20",-3.36938457864733,1.90962387317066,2.67203906159406,7.48784056739638,-532,-192,-5.93505739947169,0.0168534592123848,-0.449035330162584,289.037175789616,2.52659394192216,1.0289479848411,10.6429462846731,12.3584958272491
"376","2013-08-27",-4.96172494603009,2.01384654253598,-7.32508904642284,-18.4443948818105,255,629,-8.68146234228355,-1.47698126750981,-0.270392233240102,-5.71584138399484,2.20082240643853,-44.7607551772923,12.2047434442841,-0.386420574682944
