"","GOLD2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"388","2013-11-19",-1.50616769582825,-0.587241487087908,-1.50748740934166,3.12070193256702,85,-7152,-3.12189110484269,-8.28259877306827,2.80130362276747,-3.89740901429345,-2.51215405963645,14.4960849269786,0.522260114241924,10.1074055765256
"389","2013-11-26",-3.42970675647845,-5.50885672675374,-4.47051687762876,2.21567611954416,3376,-15135,0.168901780902253,-15.806896079892,-16.8669657095288,-11.0979519744253,-0.169492359577283,18.0418454483586,-7.34001737952195,16.6704597683697
"390","2013-12-03",-1.53246351253049,-1.49898176253203,-2.16507224622973,0.366978423332576,1927,-3563,-1.58881930095554,-7.04160454044622,-7.57006707622381,-3.04904463293649,-0.275921790792744,6.03954659721939,0.731240080375706,-4.0252716208748
"391","2013-12-10",-1.18534909851693,0.349103648683347,-0.420961525240138,0.26008990013473,-2267,137,-3.82369519516725,-1.79627066426011,-2.68166278036226,7.24700391912307,1.26632436556342,-6.91310181864075,0.588276313816394,-6.41470040036953
"392","2013-12-17",2.80275843850006,1.04689203413777,2.55919217600127,1.18362240647514,680,-398,5.81284658290731,5.30837686272729,7.32093745903892,0.68650374604502,-0.035269440324015,1.18654869098176,-1.51105927384201,3.53680394536529
"393","2013-12-24",-1.29649541238273,-1.23619337749119,-2.10779978627293,-1.79105094370104,2457,1252,-1.39752107231423,-2.73086002983618,-4.10818853893922,-2.64221662664834,-2.79483733063373,1.12793838523029,4.7743445386498,-7.98113669785572
"394","2013-12-31",-1.44806447267118,-0.0628251086828513,-0.962204889145468,-1.61317563245102,-1448,3060,-3.81461140444124,0.311987932532354,-3.65355212043763,-0.634822782801159,1.81720848433731,-4.68519238534189,-1.57135408433557,4.49535197856878
"395","2014-01-07",1.57201325638265,1.96915095940131,1.96027028960657,1.02229764886328,-1180,1726,0.87689901652066,3.75396945537787,-0.241001548480213,6.0837750980193,2.09737247482096,-5.47143066709843,3.34681980031473,-2.25561132613574
"396","2014-01-14",7.47701636035512,3.56195012933096,6.94487113975164,3.91718134025343,1590,-943,14.0155044241542,12.4181313467149,1.43737326150664,5.37004140878938,4.54554382779779,2.89480308646954,2.84906502530973,-0.327783481528421
"397","2014-01-21",1.47200184440361,0.06196364494091,0.948212353254618,-1.05664095017293,1714,2281,3.66725797509613,4.32953038778567,1.59616985095195,-0.346636084085894,-0.157138186619399,-0.36120298486999,-0.562117341881496,-7.45619418334158
"398","2014-01-28",-6.17897630366642,1.93813795125521,-6.15642054388665,-6.3954900775391,-161,16472,-20.0240406721505,-5.76515085039038,-4.38248186017152,-0.0265101977445781,5.36468127185525,-17.0488902168636,-1.72866951777628,-8.05725995708979
"399","2014-02-04",-1.02549975770998,-2.32060741126752,-0.31998984568169,0.878227467488557,-2168,-6325,1.39574952959585,-2.3062190928675,-6.64681618728391,1.91614137841807,-0.701897998448153,0.710982939980731,-3.35176786822267,-5.31785298098768
"400","2014-02-11",3.3259974158641,6.97707684721838,3.37617436911124,5.88870157532462,-186,2633,-3.74210198833183,-1.00375928605541,6.59501166186356,8.47256220283636,8.465302145569,1.08353504666923,3.29502908574373,4.64321074110217
"401","2014-02-18",2.12984888395571,6.29722979138911,3.70410995665047,-0.563595114270399,-5158,14932,-6.96438786785922,10.9723396035134,1.82282228168447,4.97471245361929,8.16990298630333,-19.2662443242874,4.31558883809995,15.7684886694717
"402","2014-02-25",-1.04876408054118,0.451418181923913,-0.305141037015133,-3.46832951564835,-2365,7934,-4.6379396803637,4.57992392709681,-6.24300866215464,8.39535279155115,2.84676630516767,-47.6122757892218,-1.83674071889826,2.05724783933103
"403","2014-03-04",0.832561193752035,1.27777959355804,-0.0420984560964399,-3.45597212220348,2808,9571,-0.268599006942871,4.81699312428923,8.19411255740938,-0.496022366877824,-0.238367606448264,-16.3491064245365,0.867715404656622,-6.11894257669334
"404","2014-03-11",-1.33355732587539,0.0456761050140031,-1.26508562192544,-1.4555739783626,-146,2839,-4.85646102057746,-1.00551481614595,1.78585986938469,1.90080226525868,-0.333978040634619,-22.2374499441262,-0.12815168401854,-1.13102997302121
"405","2014-03-18",3.669476106875,4.13291463103818,4.29055171643569,-1.80635549444474,-2310,13040,2.4460445700214,12.0252576292188,0.0707752642783888,4.64825328301259,5.31104236403692,-44.4562448242969,3.63167564342994,-14.5997053261569
"406","2014-03-25",-7.47090322550665,-9.03561476670998,-6.36971567362394,9.69282044118138,-2884,-39342,-3.42076913885112,-29.4747634826249,-6.89948151763264,6.48754645232028,-10.1813487216715,24.0839492373913,-7.21229227203768,24.3870757051393
"407","2014-04-01",-5.70743878772237,-3.81646823446076,-4.32529993718838,-0.857622394993385,-3554,-6475,-10.6313891074935,-10.7051936158854,6.34008148056022,-6.14245094673791,-6.11170698556958,27.9899818383273,-4.98941255605843,10.4593518414287
"408","2014-04-08",-1.64843115462716,-2.15319954516868,-2.06540857577124,-3.6126985342106,1481,2609,-0.300921558560496,0.85915066118023,3.24154801255414,-5.12193256281357,-5.07980657927529,6.25550021218224,1.54257148906307,-3.88919280114077
"409","2014-04-15",0.148366414846102,-1.53368471846651,-1.65043022356794,0.111885805284118,5289,-3355,4.46558179207184,-4.99192944087028,-1.39250522829446,-3.14306894336163,-3.96168764070666,13.8239610811452,4.58587483009332,4.69162075367855
"410","2014-04-22",0.39690383371358,-0.0403813581502988,0.679814587913796,0.64041089437108,-863,-1323,1.47791938206723,0.75641656394545,7.25218010792918,0.866020505932141,-0.626028055253691,-4.30383370832548,-4.57932411114967,4.72666859924011
"411","2014-04-29",0.513422148767617,1.2958531590991,1.34055871981147,1.30774927246176,-2503,89,-1.43255150297303,1.40427353896282,0.697109828986342,1.13943799566236,1.23889161471951,7.51804215698755,1.96108032804236,-4.56776702364525
"412","2014-05-06",4.94654835113426,5.5934838829689,5.1031896780195,4.83108657641171,-1059,2083,3.2966175928232,5.62924557149653,-10.443469682072,6.05537983876054,10.0574938412691,-1.35378913236686,6.77516918786303,4.63386473401659
"413","2014-05-13",-0.0878418637853429,0.187866803070058,-0.670907599450921,-3.99987198596889,1835,8514,-0.802662369899743,5.44304563013025,14.3339507126292,-7.46901172513006,-4.36394083716056,9.95065501811077,0.82890466033998,-0.315328728435027
"414","2014-05-20",-4.26308441012448,-4.29395766825795,-4.33415140955109,-4.72294962974864,647,3,-4.18268754546567,-3.65656668853145,-14.0918797887108,-5.44351078367225,-3.21401490761524,-0.00639345310613493,0.63691963078174,-6.66644845739217
"415","2014-05-27",-2.67989194694156,2.52727776774488,-4.11528964990051,7.16806408099071,4403,-8735,-17.6592933895231,-27.3159485649018,14.3730733778634,-7.75446503236168,0.52149646299906,54.3785585902555,-1.82863375330822,6.01709552633736
"416","2014-06-03",0.455381299210877,0.185725338624287,-0.362378111549155,0.141408015079136,2321,110,1.30937186273101,-1.60610486446693,4.48127833013796,-11.9629147858364,-0.69511118897978,26.6885298358538,-1.37696155264049,-9.00807547868343
"417","2014-06-10",-1.19463485494453,-0.0914196224046648,-1.54772743101894,0.100043164215258,1031,-400,-4.75063021366182,-5.7734329578043,0.560441650715404,-0.249038966046378,-0.152469834334745,-0.571523785899331,-0.526660807440038,3.70529836822229
"418","2014-06-17",1.36963839083997,1.1215556541865,0.655953844897894,-1.54510359589128,2000,5545,2.18383204739041,6.24642575731684,-2.52273061515655,10.39216271784,1.36881276430518,-21.652627030196,3.71056478096286,-6.58940155828844
"419","2014-06-24",8.21091597625241,11.2348478560724,11.5366065954001,6.44433133558504,-10394,12396,-2.35025220414293,22.9851317032702,-9.08601816063239,25.5215565138851,17.0929206315577,-58.240554949939,12.2343633158263,11.6564314376452
"420","2014-07-01",2.42730909777649,5.97579636949579,3.69962354291644,1.97561365427052,-4424,10657,-12.0847084738308,7.17768374711731,-0.0660921755674337,6.98258207533673,8.72256505217539,-34.9483108883327,2.86748750389112,8.21314670725162
"421","2014-07-08",-0.0870562648113804,1.26769165831035,0.385055963710634,0.128502099553707,-1546,3003,-6.39203218176192,0.887453940945093,8.17742556914851,1.25726339669434,2.9598401065801,-12.2747338524517,-8.57665686649209,2.53667251485172
"422","2014-07-15",-2.0212308091395,-3.3247159672591,-2.21606070028439,-2.56255748335263,959,-2989,4.05377398870499,-1.54353722602352,-6.41558745460724,-5.7706927057529,-3.72255967824557,27.8866257028206,0.214089371770676,-8.34399789712794
"423","2014-07-22",0.707175839263563,0.99631303571428,0.414309030475657,-0.542075548770349,844,3678,-0.602169265021679,2.23565529403906,4.92599981601565,2.97271400338399,-0.429016333593424,-20.5828921495653,2.15215032591072,-4.69772922860852
"424","2014-07-29",-3.60533806287915,-2.73434635796566,-4.925725245484,-4.65296685703347,4629,2774,-7.68054865280821,-5.44002863998863,5.61404917143058,-7.67027816758805,-5.92069433419056,21.2132028569901,-0.468427287359141,-9.99860170324105
"425","2014-08-05",-6.08068170440301,-6.23187554523845,-5.72770396964177,-3.13637104165547,-443,-8721,-5.35867318713024,-10.8249378699385,-0.880784392794354,-8.51918861043242,-8.04268526702163,22.3258482834305,-5.84346156274052,-0.951983770061204
"426","2014-08-12",5.20911493899874,6.87500596328761,5.87205236836486,4.8652074952658,-2603,6789,-3.11488354551326,7.89931586867763,-9.18817111258416,14.1153633922828,12.2209025238449,-44.989458245888,4.99874508897218,0.800630464814844
"427","2014-08-19",-2.15542387812011,-2.86387996392126,-4.85675300193371,-6.56536408370734,8360,6049,1.48658873659482,-1.55223869634362,10.2531631279488,-9.56610711241037,-8.90019712089547,16.0965435869459,3.19177944049791,-8.73232713045429
"428","2014-08-26",-4.43385119687179,-4.67813409960822,-2.31243984367797,3.62215707545612,-5854,-18194,-3.21397491481363,-14.5662734785731,5.66083927793599,-4.42197672146154,-8.67580227778681,41.1285086461522,-3.47005577253956,5.11255603404273
"429","2014-09-02",1.24203881228588,0.507124969952599,0.158998791643583,1.21239504113078,3015,-1264,4.80755211032147,-2.26605215865163,8.30481563912215,-10.7781001101516,-1.97365856998264,36.3590262559498,-0.688021257465188,3.31190693802359
"430","2014-09-09",4.59127305705387,2.6210159328949,3.02832900907983,1.12708652195366,4340,3879,13.4513895226803,7.34549073969148,3.97393147119285,-4.29635018752297,2.21255022683327,9.861737626386,2.28846279461283,9.13292082872736
"431","2014-09-16",-3.07778097385611,-4.80791481562779,-2.44989571922023,-1.48629013012265,-1724,-8182,3.97651397115375,-4.60440510683764,-5.95302311034995,-12.7057976974619,-3.89408899295454,16.7826367625034,-5.87027336744423,3.22265492940605
"432","2014-09-23",2.17233156047261,0.482884026656372,0.986218172632292,0.780092925630349,3395,-479,8.50576517317094,1.45276676129029,7.33710891354047,-7.35734635104759,-2.36777946630813,11.613369578113,0.383833647035381,2.55774401669093
"433","2014-09-30",-1.20548763186044,0.751470291327649,-2.82344539138322,-3.14791916156931,4671,8025,-8.589878851752,-2.0953329039207,7.1734512497649,-8.02351935285124,-2.51423797998829,4.3922749905251,1.38927926282548,-8.49242956801639
"434","2014-10-07",-0.665618882995034,-3.05290487034124,-0.425725376125285,-2.39873849984136,-702,-2254,8.25363264922441,3.84286584186881,-13.5910498996244,-5.87046655772188,-0.561212205088246,-0.243953646608652,2.08705168388743,3.16779766788375
"435","2014-10-14",5.00362065194082,5.52174246608903,3.71525638021559,3.12088744283532,3952,6582,3.15188924994807,4.95037409708399,-13.1172668618962,8.38255138141122,10.6563114903178,-1.75718202495876,9.8196131643288,-0.276467894425458
"436","2014-10-21",2.86689627019356,4.44683405972501,3.77961009356937,0.397780799933756,-2594,9942,-3.06495677519614,10.4025322962295,-4.4848502762342,12.0105271509491,7.49990350369494,-17.8572254142198,3.97481301887588,7.03436402470921
"437","2014-10-28",-2.07811620484346,-0.490321518724279,-1.63248235469045,-1.03064311679901,-1419,836,-8.52104731812702,-2.76351025261317,14.5863302292742,-0.86663271284948,-3.83441356769243,-0.546321972269048,-4.16689431994719,-2.93816017918935
"438","2014-11-04",0.0661646734419818,-2.79147044823382,-1.5745564254539,1.70390823237074,4907,-10149,11.3113608416185,-8.10076291682176,27.2564719478355,-18.4191291585575,-12.5287637196308,12.9281698149834,-10.7400427590948,38.3670580752911
"439","2014-11-11",4.13936207175638,0.533744443935547,4.82390380535413,1.68957673111603,-1812,-2140,16.3553179223431,11.0763048761443,5.08078824766027,-1.11885587699181,-3.08323552298688,3.57038906989313,2.87875455956108,4.30476552109447
"440","2014-11-18",5.05490107332829,3.27105450302057,3.63353937607833,-1.43913658757242,4907,10898,10.4446868314328,12.6317289038797,-6.15933917155278,16.1240647925135,7.33421676117505,-17.8018552740117,5.54588841703065,-14.6203528407382
"441","2014-11-25",-12.1518018887576,-2.8624436045126,-11.4571597960378,-2.64381853810711,-3188,-1753,-45.5299712214877,-27.9875644348191,-4.85570400469921,5.09868183099318,-0.596788061112896,-10.7545881385711,-5.6725715091142,-12.2447031727916
"442","2014-12-02",-2.81522835148458,-1.23927564378956,-0.333462432506693,-1.76528954702917,-7232,458,-10.1745636685333,2.65067611362415,-12.9564109268896,4.93215728325236,2.91164799834558,-17.7992884004794,1.32580936257494,2.41626917933946
"443","2014-12-09",4.07525462117331,3.23366597396788,4.35114467677913,-1.48374247629963,-824,10659,8.08692243944584,15.2860310166361,-22.3634509510799,8.06814733949714,10.6303672287847,-24.3000086774284,7.09091395176245,-5.65110741344625
"444","2014-12-16",-1.76667648620477,-2.75475210303195,-3.17335151237277,-7.51017021569158,4125,7035,2.7064493696102,3.88796684162749,-0.37955155447289,-5.39456628917137,-2.5044386013473,-7.38605975155426,-5.08990952417996,-17.1128957350451
"445","2014-12-23",-2.3134589898163,-0.888835028093204,-3.49550967522614,3.31450380863476,3256,-8044,-8.84320031080676,-14.9695668651965,5.79796534886245,-0.510769300587022,-3.54033473490158,14.9756667635872,0.339244196231014,2.94559644545629
"446","2014-12-30",-1.63092174885531,-0.505238420032583,-0.433784306928864,-1.05616287687837,-3427,715,-7.18233804001187,0.705557779531141,-9.8140692650146,0.87426007176532,1.3780609224824,-8.58798610964921,1.9979579586094,1.97761551118258
"447","2015-01-06",3.27751905123801,1.97174354117973,4.32065968595357,1.55655896974256,-2918,1876,9.68358589242584,9.14917892139666,-2.33623717635094,3.7227566566262,2.93536039261824,-11.8779051674979,2.65943931687715,9.98053470435973
"448","2015-01-13",2.59373217971994,2.38952783599,4.76215035656509,3.308426725191,-6548,-327,3.5522202250954,7.16049671767003,-3.8917599938177,7.19693479304713,2.91659019244133,-11.9968570653148,5.16789633342771,3.43195549412538
"449","2015-01-20",12.1150214435758,14.8228572939114,13.8268466228988,11.0511951138211,-6767,17308,-1.5918493140612,18.1617212187469,-2.2539054556951,15.6895435927987,17.9541298970513,-8.78342032019273,17.0617760365422,8.51571135704301
"450","2015-01-27",2.29325964914597,5.5171105571338,3.26339746188271,6.01252978460707,-3803,3141,-17.5724923223241,-1.02857475060798,5.56115453480377,13.3044169826071,9.00454149734866,-22.8961941588754,-3.06707685406007,-9.29493607905947
"451","2015-02-03",-2.68241828916658,-3.67358382420075,-1.99857592846175,-1.66514836704028,-1975,-7195,3.92648194494623,-2.54016728552617,7.58496667776463,1.25602795783291,-3.66454693292031,-5.28300930748102,-10.43674441591,-17.8226474065935
"452","2015-02-10",-9.09317287510127,-8.77035767756222,-9.24883489870876,-6.82561542015314,2143,-9911,-11.1909501407931,-13.3327230574153,10.2854930491084,-9.30237175504374,-14.8769572698859,12.5126331557194,-6.02009568794397,-7.43287860747284
"453","2015-02-17",-4.05901142345311,-4.36319432054635,-4.97475867376735,-5.03976723798569,3500,-1273,-2.08094232533593,-4.86167120703325,6.13929945929677,-14.9140660268595,-8.93580356108199,36.396681704683,-1.52140790104536,7.07962295155777
"454","2015-02-24",0.0423618966163275,-0.45460869343632,-0.473509138587147,0.92643894603377,1581,-2979,3.1798275277513,-2.95429011509469,7.35919000307348,-0.648059192012518,-3.19970868977322,6.01400815080506,-0.795196664850017,2.47508215021721
"455","2015-03-03",0.300761263784288,0.412689088355478,-0.703332099924658,1.87077001088252,3039,-2678,-0.395972359386043,-5.52919997883432,9.82125276681174,-1.52049583502816,-6.72627610537511,16.5768320841908,7.22341935217994,-2.8378494703043
"456","2015-03-10",0.158980130594344,-1.54639610688481,0.119096260576868,4.50056760353714,108,-13178,10.2053640827311,-8.99817973652937,6.41905671348297,-11.0959801387651,-6.59543086295216,29.7535407787652,0.663319169706966,30.6176871310029
"457","2015-03-17",-1.68940689698829,-4.54038847974463,-3.00289481881286,-3.51734554185601,4055,-3880,12.8240206340557,-1.8667578960148,-3.65610042780453,-24.1666596933243,-8.29494371230268,30.101485052537,1.31509663123985,-4.7064580141587
"458","2015-03-24",1.69716378924392,3.50995051015417,0.0287164589513722,0.685676613649377,4905,7180,-7.23542191896556,-1.4254859473164,3.954177196435,-0.249925999538192,2.88362623854077,8.38246552415303,4.154416197402,-17.8224911072775
"459","2015-03-31",-3.91411269475519,-2.17790468701633,-3.26478475846539,-5.46468793100026,-1873,5522,-13.4652363412828,1.48798864343274,-1.47720593623752,8.0510775889568,-2.80713419531988,-22.9420499959687,-1.78027984083116,-6.13390538495668
"460","2015-04-07",1.9342479112094,2.02298287141254,3.97466288024422,-0.152408732813747,-6049,5268,1.41600332246377,12.0745993704226,-10.9847908141438,9.75515553813793,8.25202314183375,-16.2438795259673,2.73566199476285,-3.10121500804712
"461","2015-04-14",-1.42666545886918,-0.729944999304522,-2.14767485421099,-2.00380087248035,2217,2031,-5.60862909410513,-2.41390031381457,-6.43337904459607,-7.1327508576724,-2.33238997723895,8.35344626009853,6.32628581461923,-4.38063636729424
"462","2015-04-21",-1.28954746557515,-0.55770732588023,-1.802211926816,1.92259362143457,1540,-5051,-5.91286233326276,-9.0988545616586,-4.02934967979807,5.97244830333441,-1.04286069761326,-3.46285742875949,2.61873560917323,-2.99931668155757
"463","2015-04-28",-0.344862113823474,0.992839958620273,0.244639488039411,2.49583717906301,-1676,-2438,-9.48973044391792,-4.5834644008151,-1.51456713605178,-0.613236441198595,5.06215698557408,6.4063589498355,-3.91528412606643,7.03262150054105
"464","2015-05-05",-3.24563618430798,-4.7489256600036,-4.4511884415682,-0.410150651466168,3504,-10672,6.96718042307989,-14.0621944666526,15.7802198326779,-11.0260143651622,-16.0457454449352,15.3887730409794,-2.29411652171958,0.714273833111356
"465","2015-05-12",1.61363577721314,1.65413831426502,1.19373736196273,0.05471651409934,1140,3830,1.35363119552157,4.03773307492301,-2.61503440635327,-1.72632932191483,4.89296677618771,1.09580951000225,0.211125404373469,4.02990908275314
"466","2015-05-19",7.25266369363293,9.12291254389199,10.3933731643695,-0.798887541220061,-9594,24500,-5.6866993336218,33.4394372739549,-4.3054954402443,19.1776825681016,23.1224852442855,-34.0160699668592,-5.1016196795608,-2.25191946129417
"467","2015-05-26",-3.07517508024446,-2.06783095790861,-4.60033006500264,-4.16862751721911,4841,2615,-10.9233094812613,-5.35511937245428,10.1605865831049,-14.4304376408463,-6.22681242887744,9.29046305290875,-4.20561714460792,10.3723653157067
"468","2015-06-02",1.6270001472602,1.92284410880639,1.21995303704221,1.93937229895909,1127,1322,-0.816020022892872,-0.0580611343851345,3.52183785602307,1.32783163256285,0.0569880682411039,6.9156837273125,4.12474489628938,-7.17743677732923
"469","2015-06-09",1.08943858867949,0.12787336192126,0.994704488965503,6.58408844553211,238,-12700,8.79620609960021,-9.89146936142031,14.9819321230536,-9.49548899400572,-3.62686165544677,27.0682036795019,-7.8811504044177,10.9249817878311
"470","2015-06-16",0.987443253169396,1.75757279091204,0.173772938473249,1.62662760993513,2425,1307,-5.13086613899869,-2.9713521083794,-1.48061074209576,-0.158336333004705,3.16241385507183,7.0170870111383,2.60469027756383,-9.19359173803134
"471","2015-06-23",2.59135448940526,3.20312735813175,4.09453778394493,-1.85368912173018,-4735,12529,-2.58719658972115,16.1323452341147,-4.21705702591861,1.72492600082848,0.505459109438355,-4.86501766887315,15.7788201348485,-5.05315206466488
"472","2015-06-30",-1.95101433048332,-2.57132200951791,-1.29742450719768,3.33920760137669,-1898,-13945,3.297700910848,-10.4896237614421,5.78922597194378,-12.1193957830368,-9.1395998706929,16.1098734808546,0.49012906182071,12.1732756820148
"473","2015-07-07",2.47915236203848,1.47082616565495,0.556499482662787,4.33582804699579,5850,-5362,10.4013825151842,-7.98270914360426,9.80741967890566,-7.67000599255301,-3.56545514979096,9.36926492957717,0.860807330905367,19.419439356272
"474","2015-07-14",-0.0581494910537828,-1.29755480056293,-0.418049265589993,-1.52103052402026,1122,-196,8.79551666037806,2.18432902230496,-0.808160559179782,-2.68449099215928,-2.65333365929692,-0.0885911300708031,0.214048999734295,-3.49921805637194
"475","2015-07-21",3.35830937848449,-0.240880350003536,1.0523717658014,1.86255039142633,7281,-4730,24.8843111930455,-0.849719285042205,6.40312456253689,-22.4895510435749,-2.74203706937719,11.271190727641,-3.84210329827166,18.4308309005722
"476","2015-07-28",-4.26299916120492,-1.41914300512695,-6.53734658720531,-3.69521210744175,6520,4231,-20.8029177084024,-13.6448774347942,-1.23710002840589,-8.49739177055575,-0.13476722825736,-0.131233073056514,-3.5777205003944,-7.72891492563534
"477","2015-08-04",0.657500463293204,0.768583263099742,0.0295665444809856,-1.12770555795656,1936,4437,-0.0580467292456532,3.00941746637839,2.07895987959468,1.95227259595736,-3.51167036523741,-4.06915785360944,5.54711728743893,3.63557403301016
"478","2015-08-11",-0.455207414785619,0.553896116455554,1.82460209830548,1.56450707268387,-6821,-1838,-7.24047363384681,2.47763882392338,-2.70329669377301,7.08282956791777,5.50006212671441,-1.30568016797081,-2.97841288465008,1.68910373720372
"479","2015-08-18",-0.654286359976552,-0.27003739198399,-1.94666300450468,-4.16417856070783,3774,8006,-3.38324934725929,3.38968814409562,-0.987839957649328,6.22590302055368,4.45748700603339,-9.55385422461461,-7.09420753966103,-6.01589265191933
"480","2015-08-25",-0.167851831522192,0.140137999207823,0.845916669034352,-8.91964591170193,-3009,17898,-2.41815507811172,20.3710328252287,-10.0176040346083,8.55706312312456,6.97273179096491,-24.9822423914122,-0.242713210212919,-0.845403790876631
"481","2015-09-01",-6.25021522841198,-5.29186769971357,-4.64556010012469,-3.70162570143702,-5010,-7014,-13.6433694418871,-6.29899897095534,-8.08187341573312,3.10221500657288,-5.43824421001293,-8.72598483881575,-2.03232417390353,-6.64093586475119
"482","2015-09-08",0.884279904521534,-2.19146827053951,0.979017486642242,3.75645274478504,-241,-12448,22.6921198343282,-4.1479955152175,-2.84394624326385,-10.7202325244279,-2.35026543843642,16.5158298520828,-1.2355638132572,3.01942218124314
"483","2015-09-15",-4.28107147907149,-3.77434155814136,-5.41482946350076,1.50997484551496,2957,-12087,-7.51970625609086,-20.2306119164346,5.34626889803604,-12.8267272496903,-10.5082061278766,10.6198290231651,-2.06636710878421,2.75183213513692
"484","2015-09-22",1.97567855515821,1.46149890710614,2.8737253957777,-4.160879303938,-2370,11307,5.26103235179729,17.9000439601548,-12.4161054247233,6.14147384022665,5.91783140414908,-8.86791325869929,8.12990342543571,-9.42096958500418
"485","2015-09-29",0.194660008237335,-1.09245564892291,0.4444666652347,-5.89675165659731,-691,7834,7.907349352325,11.5651344809928,-10.5991343303327,8.162745552724,5.50605823419055,-17.1005782729406,-3.81557442287317,-5.37858965415392
"486","2015-10-06",3.91637302639758,4.2562209984272,5.72842750913871,5.4169111206658,-5202,867,1.94647613921273,6.22721119579861,1.49717353714163,19.0750332845713,2.86629224780341,-6.25366317612936,8.84015722497118,0.368809690965755
"487","2015-10-13",3.3428495545774,4.61514486911749,3.10847331269439,-2.37249165867865,642,16138,-4.4621502233035,11.2712133258505,-1.09914369900341,19.0115348937288,9.73844240027475,-33.9952293537634,0.219040256278724,-2.75925535626538
"488","2015-10-20",6.87984073135119,7.80525559381307,10.0262586813448,4.80099220137298,-10579,12614,0.724552757642982,16.8698508888635,-9.78345051633394,17.201261056011,18.2065709939476,-29.1030071588038,0.134451519252643,9.93076346075625
"489","2015-10-27",-2.97216287529576,-2.57708965986296,-3.90419907105333,-5.74837930420085,3399,3186,-5.73835982997508,-1.67596290216245,0.227535808633128,-2.73867897690483,-4.39889146571275,-16.4273642414443,-0.671339953582972,-4.9546125048499
"490","2015-11-03",-8.21808182434047,-11.3308487571169,-7.66255742334501,-5.88934787519868,-977,-19625,11.5042557098279,-9.80334781904766,10.8974869959573,-23.3144600788929,-24.800472838996,38.6151983125613,-2.92954093682418,-5.2976565546043
"491","2015-11-10",-5.58310941835813,-7.47541911965897,-7.22102903780772,0.645713305854834,5153,-18907,4.50282838574552,-17.8419991886571,8.48897210702511,-32.5296207882655,-24.1069680779166,42.706094644455,3.57916359521102,3.06761257548214
"492","2015-11-17",1.60289216553249,1.16588862995908,-1.66495883329336,5.39393931919392,9075,-6571,3.76917451442402,-13.1312531146484,7.46267611245219,-47.3222648987122,-1.342793088285,34.0989516487703,-1.22925498931963,13.4919317899371
"493","2015-11-24",-5.72456283687259,-3.24148504665338,-5.498462864389,0.68569244306147,-839,-8627,-18.8517685359706,-17.5707658855515,-6.79124900570862,-11.8732146634033,1.74277868878399,6.94790638635716,-6.55229815925491,-4.58746161348245
"494","2015-12-01",0.39830837892243,-1.10112698860867,-0.490683402239789,2.92819647514424,2331,-7743,8.56780194342974,-8.22391305790457,-1.36189342389166,-0.872363563773249,-1.23172733044008,1.95505369858395,-0.681691992699385,9.86045181371971
"495","2015-12-08",-0.347251403903392,0.149074820946282,0.0450925271595182,-1.83710047167835,-1037,3662,-2.96486399096061,4.40878329917389,-6.39908318891962,10.5464750259019,2.86509328108391,-1.0557612917939,2.16583309902934,-18.2272510338779
"496","2015-12-15",-2.15402350954168,-0.42941582338667,-2.03422970223173,-1.96569841310286,-410,2541,-11.9358606224488,-2.18840953606367,6.2394379221967,-7.84762721333543,-7.67893065535983,0.667615082457296,3.34797963236806,-4.18320192024666
"497","2015-12-22",-2.04280691333967,-1.52565187339562,-1.70298223947434,-9.26664383762805,-940,12226,-5.20861326473057,13.4894111691167,1.06271266940823,0.835636638449522,-5.72688429369297,-11.4161224390561,1.25045047192405,-14.626080229865
"498","2015-12-29",-2.58347901307943,-4.09968299118457,-2.47636136909186,1.55768314998372,-353,-11299,6.38517661171125,-10.1477814555507,-8.10065785681697,-6.88627343474746,-5.85752730064648,4.57807192265438,1.15997045164598,1.39900786770166
"499","2016-12-27",13.9888600809195,14.1088132057217,22.6063553094185,14.967909481936,-24757,5462,13.3126476739427,36.4349996661881,-30.3552835842378,86.6163621950985,49.5110521036485,-15.7950032154604,-4.96783707095485,-26.1601820252361
"500","2016-12-20",2.46714181570589,1.31762664281609,2.35692875325917,-0.263327810027292,-192,3702,8.73530007207695,6.47871219538665,-7.40791029600363,6.735870720577,4.5514138312857,-7.85688262004118,0.330782364916615,2.30860200341816
"501","2016-12-13",1.63916052665147,2.41773122969491,1.90478333383215,3.08632683949366,-1205,70,-2.55507001174688,0.0804978027320047,-25.0849027567911,8.45858684078689,7.28749384310277,-6.04601636787301,6.30184242740235,13.7543044720864
"502","2016-12-06",-0.624578646019991,-0.205586843001981,-1.34731679542135,-2.37408814719018,2426,4055,-2.97088068840399,0.241105343156534,-0.765787856379063,3.30138827905238,2.65462992384169,-11.0322366229557,-5.79277582685158,1.01510669287368
"503","2016-11-29",0.334790509154637,-0.180786309483949,-0.704837779105283,-5.75942294785854,3198,10194,3.21286773919454,6.55153510913955,-13.2774634316618,1.07063391313886,6.72471105879957,-19.5755616028766,-10.5523307072598,2.04575116372769
