"","Natural_Gas2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"387","2013-11-12",0.794537206663293,-0.941603163058247,0.410582590512654,-0.807008189630309,2438,-1023,7.69648411185013,3.50902130213537,2.80746009961952,-28.5467077606892,-1.37641805627524,3.16668701331171,-15.5937507710526,-7.46929894046975
"388","2013-11-19",-1.56918826378849,-1.88988958074781,-1.26096325158329,-2.0554782308345,-1776,54,-0.357250433033762,0.690754801568794,-1.84698323403847,-35.8667969012997,0.0458022267888936,-3.33009217030344,-13.5510360840794,4.40586945252814
"389","2013-11-26",-4.56009391571168,-4.37345008447707,-3.79119232686698,-3.94030433274786,-4047,-3631,-5.26316427026714,-3.43081004063581,-5.07135199107331,10.7612342481442,3.86597218844873,-17.4045105023534,-74.6470037695468,22.5068281814973
"390","2013-12-03",1.19188624845901,-0.515755408279794,2.55752460621181,-0.319808299536817,-9224,-1068,7.40141019341998,9.17146926932979,-5.49291841197821,25.5019883905261,3.05845080208513,-13.0326186707386,3.03093158369538,16.2528596715875
"391","2013-12-10",3.63201958416397,0.74797908394526,5.16510434874462,3.21695133055862,-11776,-11143,13.106428093807,9.30793372400309,-6.92247286639684,18.5820668264855,5.45690785142536,-6.02302717672902,9.02631054572751,12.5755987730757
"392","2013-12-17",1.39971490165252,3.71439207109905,1.75278097965794,3.50491994019961,-3119,1891,-6.10946333943012,-1.96164232504259,-6.39863286783537,13.1793471994408,9.51956725325083,-17.6291274158004,7.50363211719662,20.8882596644941
"393","2013-12-24",-2.1090045862822,-1.88797255976301,-2.30814452657739,-4.53638117039876,2373,11949,-2.86601980883692,2.38130311748588,-3.80849763895128,11.6114388137506,-1.72970204796936,-10.7848798869817,9.68982379433765,-1.57572821996368
"394","2013-12-31",0.855773785296066,2.57085497360059,1.11554000359408,2.01045772570687,-2201,3616,-5.28254480484645,-0.729036895513602,0.394593218896411,0.904578287607549,3.28932272158813,5.60543865406569,7.91390453375005,-0.283022054883375
"395","2014-01-07",0.596639626683348,-0.940884145865262,0.744234360841034,-1.21243830320257,-1322,888,6.12143619357894,4.71337026852314,2.22243152653387,2.89977263465069,-2.56069310630913,2.83008205479316,-2.0177275975783,-4.4359017080474
"396","2014-01-14",-10.4054056033085,-15.089496746023,-9.92679671078918,-15.9015823542548,1795,-2567,4.32845337506365,0.888719106917435,-31.1605826119004,11.618428349799,-9.75037752712957,-20.6919491621724,12.5255535119216,-15.3286093200313
"397","2014-01-21",1.70365653221261,0.920113111637555,1.38960656157661,1.50836862535773,1221,-2009,3.90883698949338,1.19155515491318,-10.2993796960785,15.9429766134469,3.69292310347351,-11.0763047054734,17.4387702060683,7.71158063680559
"398","2014-01-28",-1.45109713927898,-0.819187493941165,-2.03211198200961,0.434353600808635,4348,-5354,-3.22435377261545,-6.29249437085893,-11.7239613993554,13.8159882241347,2.71911380216476,-6.30855408227724,2.50704172793057,2.34057456488461
"399","2014-02-04",0.944599358732034,0.759501648493988,1.33348393229422,2.35844473746258,-2883,-6347,1.46844759204896,-0.524170621245368,6.46600065824003,13.9934959109047,-1.53875343289087,11.1388863723333,3.11082386488284,-4.50909196182021
"400","2014-02-11",-0.420684142977912,-0.00635648531979172,0.614646904898208,1.21079864235476,-6458,-5087,-1.59846464259559,-0.490886754933229,-8.39262257870761,-12.2283101723147,3.11076526320964,-2.32105232178306,-1.80575700683132,5.44867138493981
"401","2014-02-18",0.363353631015251,-2.17128189029303,-1.07236583531964,-3.14585116178403,9044,3557,7.28926424866412,2.69392669420832,2.56132499039854,8.51342705603031,-3.67037333206195,-15.5888423816455,-2.89067191865318,1.64301962444409
"402","2014-02-25",-1.58330528372232,1.1854655768742,0.382202128245623,4.47911287277591,-11812,-13520,-9.18315080430734,-7.28204811297264,-1.01527737103222,21.4300182214314,2.83159460924836,8.51688700754245,-6.38961351732998,-0.504664776419794
"403","2014-03-04",-1.81430908160394,-1.85191977593622,-1.24121403747424,-0.313401387632339,-2651,-6670,-1.70563718774304,-3.10824965374614,-0.319087680744801,-26.2405967624426,-1.58266320918674,10.2226517524439,-9.02499677959252,-1.76074308098482
"404","2014-03-11",-0.634153729900078,-0.470794019085297,-1.04643130897717,-1.03556245864418,2943,2364,-1.10732139181273,-1.06861436512222,3.74036584112289,17.5839947700073,-2.24661177389329,-2.57653620661866,2.42760327051545,-3.25550072374767
"405","2014-03-18",-1.17198650531627,-1.81720284819953,-1.66440509829471,-1.30278776882857,3662,-2234,0.679544332056636,-2.4066633795309,1.02320553096575,9.35061633106287,-3.08083766695351,1.28431009397261,0.193683481871432,-5.04230883589294
"406","2014-03-25",-1.67972386196524,-1.87518308599,-1.2037759434202,-1.48181079068568,-2061,-1672,-1.1278468665088,-0.632352809747516,2.03512521497657,-5.29588643303001,-2.70450766684434,5.92282369764803,-7.86652576092095,-5.66417582561307
"407","2014-04-01",3.43519621710353,3.71467627892574,2.56237285142564,3.41975323339163,3663,1323,2.64481465687041,0.784478118727172,2.00367889163307,16.3136615639011,1.45912860819326,15.3083569231942,27.4307186408382,-9.39203196039031
"408","2014-04-08",1.31731493745164,0.522514541214747,1.49121351454635,1.00282773082068,-1739,-2030,3.54319146089832,2.50968479698876,-1.36190577321553,-8.36348435283778,4.1296235858125,-3.49507389938069,-22.9993422302169,7.33611294964174
"409","2014-04-15",-1.45782696965728,2.00303132709845,-1.35434790719255,2.04388503286026,75,-153,-11.6769526947564,-8.77748997611292,1.67694144100974,0.841345083207656,1.39840842255818,1.13497077428821,8.55730045264664,3.06941258714399
"410","2014-04-22",-1.80378773991166,0.230322713421494,-1.53330362375943,0.98378171429232,-773,-3303,-8.52448010840252,-7.5919657958412,1.74519451981556,0.623911925718801,1.52776338535752,3.88564027617111,-17.6078852165869,-1.33559013323126
"411","2014-04-29",-0.312133848725793,0.787486195465092,-0.255029154281772,1.05961645259605,-193,-1227,-4.20420969906967,-3.63680668475634,4.58356114675329,-2.4114030299458,0.624689729399464,4.18797563722606,-13.7778478824746,-0.846645059027473
"412","2014-05-06",-1.64220234415104,0.185057877727424,-1.25200741340556,0.769293963187145,-1535,-2619,-8.56899201489476,-6.77948780247242,1.19691612524608,2.14078841080276,-0.609267874589037,1.08274822809147,4.88655293281557,0.162069553258526
"413","2014-05-13",-0.224388311058377,-0.270462814430594,-1.28408283780885,-0.234391326345929,6495,-145,-0.0420884849432923,-4.32685618103879,2.03567666675397,11.29450539073,-7.59537075936869,-0.813494283047866,53.2411258456463,-2.67226023987472
"414","2014-05-20",-3.38931942800134,-3.34165139999651,-3.77767554856145,-3.73783370286684,3769,1915,-3.57793169763401,-3.89565095292976,2.81446383847932,-16.4796406267639,-5.75752905203952,-2.80910052735184,-5.78528008176473,-1.32709361655277
"415","2014-05-27",-2.8470985102512,-2.86824636731318,-2.30929182437407,-2.0840778394291,-1842,-3176,-2.76336592482895,-2.97969209167395,-1.39283779667156,-2.18091719243194,0.190612582257188,-0.0642202612288756,-30.2205911421609,-3.92680463737918
"416","2014-06-03",2.82258473890931,1.83062998469321,2.75670282688214,1.79504821019254,-874,15,6.6542981194571,5.57817505812839,1.52969288851192,-2.08927889111443,3.81925808369949,4.56301306020404,-15.4730944867387,0.0553141677819724
"417","2014-06-10",5.78562433939389,4.66735883119576,5.28392560719588,6.10154394677576,406,-6861,9.89352245901749,2.89190142384559,1.50109809771077,6.28123277863271,6.35343567518429,11.2454321402542,1.79506955603586,0.716313676970337
"418","2014-06-17",3.39006096465084,2.15265434915999,3.93572919897203,2.7029256128241,-4984,-2887,7.69727234473567,7.51357014180307,0.736676301653993,-7.83507352319575,4.3616283839599,2.76793169022671,-17.0855395408765,5.09807535693056
"419","2014-06-24",-0.354749199943072,-2.03927514006441,-0.802914903866636,0.830901580304477,3004,-13043,5.14696357759483,-5.58255033202162,3.12261592250671,-4.13726844262303,-5.122681577528,1.36812562539728,8.24732720978982,1.31616222017943
"420","2014-07-01",-1.22404347337053,-2.26350846482717,-1.83994116638022,-1.97799337051077,4384,-646,1.98250815941883,-1.42403553349428,2.56463878399646,-9.64004015520494,-6.20561067124719,-3.23305449065145,14.9787477739736,0.847239336870231
"421","2014-07-08",1.23535191101904,1.96216076370312,0.782152447429141,1.83526262206417,2310,-12,-0.992327479119304,-2.45014550580986,5.27755924879436,-5.41594162556436,-2.26140948788078,5.35188813787499,22.8753880053643,-0.562268349922235
"422","2014-07-15",-2.03157217553738,-1.0073663037149,-1.90971923903174,-1.58019311459086,52,2982,-5.28632279655792,-2.95017372278892,0.291436621749774,-18.3804936473955,-2.51629990443369,-3.2542225539073,4.68509959674108,2.88147672802719
"423","2014-07-22",0.118475765646231,-1.44270869602074,0.703497806054543,-0.26304418679306,-3639,-5041,5.02539728022899,3.71564546682848,1.66604298320792,2.6716828897996,-3.75201314812301,0.176808985593624,2.17809271517044,-1.14745709921529
"424","2014-07-29",-2.07122143110183,-1.65731554383406,-2.25631328996823,-0.933538902782161,2001,-2773,-3.34151742503632,-6.40947868362787,0.460046815979709,-22.8629861193172,-1.63660457470538,3.42074305535114,-10.2112126879286,-2.62478246922928
"425","2014-08-05",-2.00491675711625,-0.8083900114638,-1.7265810864842,1.33493075951687,-827,-9590,-5.80160269268557,-12.2988548559263,-0.881251750509726,-7.82508142720495,-2.00831580957459,4.23099881026072,7.53396642793387,-0.861646728620791
"426","2014-08-12",-1.91809595726209,-1.44103479300597,-1.80491078509135,-1.49300567550981,141,887,-3.48614378016201,-2.96701242187218,1.26655574815153,-5.99230121022281,-1.25301262044957,-1.91629954600696,-13.978201215108,-0.506240952689474
"427","2014-08-19",3.59244393736962,0.804041337514505,3.18541895076425,0.476730187830654,915,1153,12.3308343200023,12.7440053203962,2.49467150083866,-14.9798947595162,4.6067296777025,-3.259602071663,-43.5374025487301,6.060441071436
"428","2014-08-26",1.37083604972901,-0.807419145317567,1.12005599401748,-0.384816014380895,958,-1589,7.55193992840066,5.95991189123612,-3.13353266743341,3.17883444071327,1.27883297656322,-0.987019265393663,-9.6180951205735,-0.0762545645264012
"429","2014-09-02",3.39414872388613,2.90482676604125,3.15993768269678,3.10350482748358,87,-2263,4.71401247975543,3.33557701988667,0.977606764334915,-1.48059141517809,2.75389482343282,5.16390819669326,18.1474642958284,1.34141436503334
"430","2014-09-09",-0.582281122230732,1.63556622848962,0.414007341664657,2.38143483267681,-6002,-4383,-6.76414830675203,-5.96179966959802,8.09068156015851,2.35752168050638,-0.612578438944134,0.627293247578287,-17.7659340554007,4.23311257600201
"431","2014-09-16",1.76610212010875,-0.469843029248551,1.15813859943312,-1.16079598218466,3061,3567,7.99632971266391,8.61886855230516,1.34806499906972,-5.38078076563728,-2.97782255352299,-0.688496401451033,15.9679743718796,-1.29520154635419
"432","2014-09-23",-9.17385094786987,-3.36681695482905,-8.70482471898093,-3.7876338652195,1029,3535,-26.5752402542292,-25.4815377496065,-4.58104102173227,-11.434055340459,-3.16228326388082,-4.04482848989041,2.81041754669982,-2.91510538834565
"433","2014-09-30",0.305659734772235,0.647650241335285,1.34721802969615,1.73899133108666,-6252,-5389,-0.855222239097486,-0.158397577956038,-2.37603122707739,28.8837491419651,3.59384147869122,-1.17964598505029,-11.360888019995,2.33224908321503
"434","2014-10-07",0.747930448101819,-0.180118412191987,-1.26270796445507,-0.929596866374993,11492,3592,3.85839363436418,-2.56570134717453,8.78773624685483,-27.2220569957586,-6.53827592628513,1.81687189332091,5.85996772382735,-1.41070491007866
"435","2014-10-14",-1.63798950330261,0.234138315198962,-1.67011497985161,-0.572562579192315,779,3641,-8.04638201020875,-6.11997554078556,1.51739707149492,-12.9606945725902,-2.73461828458839,-1.18012046750149,19.7493052726767,0.929695338343173
"436","2014-10-21",1.60160335998771,1.26125646966386,0.433943492993372,0.460591434984003,6192,3198,2.80671131707351,0.322779598990941,8.12198545250666,-13.9930057635377,-5.38257852821395,1.93388186965127,11.2402995612175,-0.137985434864341
"437","2014-10-28",-0.542054454304441,2.39529491012274,-0.439170629499408,0.790565360254014,-430,6628,-11.6058329410782,-5.74251066317668,3.26512438119462,-7.06515217262282,0.967432043215943,7.13302381307663,7.22778035740372,-5.70154910367418
"438","2014-11-04",2.50792972975766,0.215601516430119,3.49956020570765,-0.199461051645855,-6628,1875,11.2717992602226,18.498950363138,0.345427186615943,-4.17804273311937,3.39951879994711,-6.58269632109754,-25.5155722178387,6.97911757338545
"439","2014-11-11",4.96003539630561,4.27752083855353,6.07876132670668,4.49517637195171,-8892,-2413,7.39156933026504,11.7236803982617,-0.692051709764918,-4.70435294550402,8.43179801871372,2.47101918295858,2.34191567042448,6.95687054738823
"440","2014-11-18",1.84005157699936,-1.35691546030632,1.61154110310129,-0.551072848405809,622,-3457,12.3089159595533,8.70992157177817,-0.77713738035623,2.29565317986093,0.48043221202434,-3.00606733584861,-26.3123021165129,1.65670016304933
"441","2014-11-25",0.182106425220852,0.706586795102737,0.0333348394214283,-1.16912527940745,874,8846,-1.4398988370937,3.71127081566645,-6.96732088907535,2.32211967365465,5.88798730304436,0.0924992757639131,3.39782397724484,-2.52210792228542
"442","2014-12-02",-0.539078536058391,-2.36427029650024,-0.826986074782177,-2.31600258178979,2073,425,4.96066229187591,3.49038214962789,9.19917318464503,-17.8880105568158,-12.7077745048044,2.57071834035738,17.9764959797119,-6.49106327642439
"443","2014-12-09",-1.66121648745037,0.804032576016489,-2.94305735248024,0.693624787686531,8669,301,-9.18860890791056,-13.9602523761319,8.15418446049296,-3.735793707909,-8.12024747760116,2.06716794010298,20.3968307683708,-0.574472177816077
"444","2014-12-16",-4.91935050823447,-3.38544727545873,-4.61243993171898,-3.23115107989445,-209,198,-10.0092929209987,-9.25449581495243,-2.99461765820563,-25.3990817677863,-4.42784179896911,-1.84002586172358,1.20816047625798,-3.91080867501366
"445","2014-12-23",-0.676730075501197,-1.84435821996995,-0.977922177396451,-0.0989200760656672,1990,-7427,3.22813187163433,-4.0836799308881,-0.658720283285241,-0.0138628959811982,-0.339533727229657,4.022284049557,-21.8075083108065,-4.82267756923775
"446","2014-12-30",0.580077515936317,0.0566784998204284,0.485220853521007,0.161104451463778,374,-498,2.26794374182386,1.64486127752337,0.657208632234685,-6.33838665973521,-2.08805721370915,2.27392361004402,12.1183533175026,-2.2018469072437
"447","2015-01-06",-0.376901948466646,-1.55969313155673,-0.388295697959684,-0.582774413933507,184,-3891,3.30465368868289,0.299340051571662,-4.16922088299856,39.2979809181888,1.68574998045141,-1.38252343391478,-6.87965505408386,-1.24172223460555
"448","2015-01-13",2.34865669645448,1.97811857046251,1.63721254712943,1.28549111117291,3511,2434,3.46598939622709,2.86560411824208,2.79172224355086,-3.6142396905662,1.3645281918242,1.64499390755406,0.696403440465865,1.07704743005765
"449","2015-01-20",1.43838533750387,-1.35036591671422,1.77478196919463,-1.88426169416971,-2432,2913,9.34878564210297,13.5082814595702,-4.51649218290733,-7.85792213886207,-2.69855515081989,-0.270036652822014,28.2385211789885,-3.66625337586921
"450","2015-01-27",-0.321014157563937,1.64967983148632,0.0696604165534964,1.01934816623181,-2267,2338,-5.82213549068218,-2.80597919043668,8.82016662582465,-1.45313736942665,-0.702658321927174,0.0640952931808769,-30.2588714778635,2.36025434763345
"451","2015-02-03",5.55720648648208,6.81495955305174,4.76794708201584,5.75310904932671,3197,2982,1.82020251591126,1.6645038642741,8.25683593297128,26.7335782136096,5.02563639940696,9.40579303254125,8.89390213897485,-0.190940757502744
"452","2015-02-10",-1.29350480809727,1.1624772535999,-1.03809294780568,1.16761568157084,-1232,-354,-9.17045447211517,-8.479148924045,-0.274325075591975,10.7910674473052,1.08342589889396,0.0373051219186848,12.6023479565598,2.14607936968161
"453","2015-02-17",-1.26681188963751,0.295425658839221,-2.47425314087124,-1.71301460808291,7835,9698,-6.73231171268132,-5.21736356944764,0.466535440751947,1.77734374950802,-0.474533055327342,-2.39637534759574,4.16072079153853,-1.00837167470935
"454","2015-02-24",-0.811877056130861,1.19928121455821,0.379941644241555,1.63816697661616,-7117,-2373,-8.45928106603218,-4.37474551734134,0.215178953270367,0.808609181217612,2.38090127623938,4.06299979287166,0.267433262691164,-1.67908074641581
"455","2015-03-03",0.934080278539007,0.94921808090529,-0.0342591145178872,0.469774932744471,5715,2165,0.873634421036762,-2.02182745535477,3.5114066150058,13.4841125645233,-3.20035304783151,1.6484112911261,9.47099857701019,-2.19476449956275
"456","2015-03-10",-0.914644661516206,-2.6575548795952,-1.28002166074221,-2.30536509316313,2442,-1194,5.75942178137883,2.7123045037694,-6.54143759357542,-3.12904826497196,1.79239708365504,-0.142678130827179,-4.40431346792138,-5.54451117231149
"457","2015-03-17",0.798868011295006,-0.728376244718199,1.42087978248018,-0.750474913434118,-3995,252,6.21507807526349,9.26193046667887,-2.80691216880538,22.5524602564349,2.40216851056001,-6.64942141155613,-7.5186032827169,5.90596643469432
"458","2015-03-24",-2.77215188933635,-3.51908893991784,-2.77133528515563,-2.99176148510352,688,-1749,-0.254802029385814,-2.01771651445277,0.642052213430411,-26.3715567969586,-9.38370707224401,0.580578656323283,6.51557407989021,-6.09559533715274
"459","2015-03-31",3.91557109356935,4.49874717928953,3.2818218887428,3.77444027637051,2956,2502,1.95720448360674,1.5873695909514,3.30773479395887,-7.84367576106071,-1.87914782082554,12.1937297573281,40.3714672510906,-9.18147647304064
"460","2015-04-07",-1.44964731908317,-0.643109970173583,-1.62228317372861,-0.320005599567352,1366,-1425,-4.24249346501337,-6.28778935720451,-0.249076394641001,-16.3366028235426,0.98201475848434,1.46874088426685,-8.8895756902172,-2.48873864808825
"461","2015-04-14",4.17160385662019,3.82906714857345,4.00252046559082,3.88120066571354,208,-1064,5.37002651028704,4.44908949491527,3.08573678306097,-15.3501324252074,3.54271689458958,7.07989001355607,8.39623477842153,-1.24977838804678
"462","2015-04-21",-0.917117471216677,-0.322413001159028,-0.25918050101339,-0.23863844972638,-3968,-347,-3.00972833673789,-0.334616093701179,1.1851034809629,-1.74825900300348,-0.369629251889059,0.0357397062849429,-7.11996284510636,-0.720241302519575
"463","2015-04-28",1.89955560888873,3.43051368628569,1.82575217720817,3.50579901284931,14,-1156,-3.75961440176997,-4.60107360330806,6.41148151815134,-2.95760085407704,1.21354528685096,6.727458162697,-1.98880247736923,-3.18241820069751
"464","2015-05-05",-1.18243690141426,-3.77084491075692,-0.0667132132415205,-3.22126440987791,-6866,-1878,8.1594983588948,11.5981097053695,-5.59123285838155,9.60349342248392,1.7846912443364,-8.37191971759648,-20.8334679436128,7.00712441319737
"465","2015-05-12",-0.593879183029422,0.386784145482189,0.50930479452056,0.710003082446775,-6922,-1719,-4.00327184719114,-0.183277689364658,-2.65286047899131,1.92342368914105,3.61504290899113,-3.41151557505128,0.598684685806816,8.32238276552353
"466","2015-05-19",-0.994170451728849,-0.480916499135553,-0.860359094223817,-1.61880838416977,-484,5788,-2.83985832283111,1.72501175143331,-5.99537630025768,11.7399101644439,2.81311468647907,-4.22673027737321,11.5141416092314,2.0291306521047
"467","2015-05-26",-4.33303443571837,-2.76780942331918,-4.58719574790027,-4.39947039710713,3187,8358,-10.244671944926,-5.21909581130622,-4.83643883658953,-5.75353933093599,-2.91566110937058,1.32135283786035,7.63347312849998,-14.5367082317879
"468","2015-06-02",8.86973063630485,11.455097687786,7.48615857770201,11.3317516653851,5947,-877,-1.96686503170369,-6.72889918314965,16.0167396037171,0.537785255319356,-0.123194677145655,17.1080385633587,38.3420319538889,-0.109226471604451
"469","2015-06-09",2.24730669073239,0.846071627798928,2.50171786521456,3.84783479227675,-2386,-16404,8.30040645257739,-3.14178215065066,4.02839038588816,10.0057037430648,1.10702066190509,5.46798151460326,-12.1646000729232,-0.434273879830727
"470","2015-06-16",-2.94224093543551,-5.19049173033039,-2.47327856251189,-5.28897249193605,-2177,2027,5.90799439207643,8.90908716260093,-8.60715372270704,10.3777938742121,-0.785819495340512,-7.81730052845511,-7.78476252344742,-0.604877332707865
"471","2015-06-23",0.123614332699873,0.171305559626767,0.42833275563936,-1.24143377127321,-2062,7294,-0.054242601358645,6.4798522810797,-2.09264453378015,-1.13775499169098,-0.808933946457557,-1.3664835442496,12.3880098487218,-0.9670512791498
"472","2015-06-30",-0.56227458453364,-1.3030439997161,-0.680635567885446,-1.98894490689643,982,3748,2.1559274650139,3.75252919572269,3.34939991711618,-2.82384446079256,-1.67831805821645,-1.46949722001803,-18.2656534959088,-3.10155963900947
"473","2015-07-07",1.64514817411838,2.25021195847255,1.11134035830638,1.08745127910534,2991,5598,-0.568011053164241,1.18996256762021,-0.655130472026677,3.01437151610333,-1.36729794152171,2.23750538358622,26.1489621037157,-1.77632232868046
"474","2015-07-14",-6.42267518443216,-6.29763786540405,-5.17673517928987,-3.09477258560609,-5858,-14943,-6.88789737061128,-12.3481424334365,-3.34984817863635,-22.1355900837192,-0.585570103953614,-7.56974307907079,-39.3652360026397,8.25219671845563
"475","2015-07-21",0.226784472559949,-2.60434587764671,0.682742614408838,-3.11514147952625,-2986,3134,10.1358908403416,13.2994514059925,-3.72608647475072,5.74117226881139,1.02816723115176,-7.16073605574241,-14.6948365650289,4.10142632378125
"476","2015-07-28",-2.00715140671939,-1.36870577949164,-2.88717510436935,-2.91108584718103,6284,7569,-4.1337890038319,-2.81399303741416,-2.71661360662847,4.7388119005932,0.978605185460424,-0.879793412849317,-6.91005603829602,-7.28145182044209
"477","2015-08-04",2.19028324582933,2.31945427357143,1.55292722901255,3.3116557769274,3260,-5127,1.75278468855673,-4.02774002193027,1.98283398505659,34.6589177445241,-2.77606897413349,4.56509652990427,28.8701457966948,-2.06769798889095
"478","2015-08-11",-3.51670003033213,-2.50995734563464,-3.21321151416747,-1.11158102180546,-769,-6116,-7.01390196799316,-10.4617125149218,-1.98722152152868,2.26677568396152,-1.28502982232241,-1.87278781250324,-10.2045015916268,0.0818708862697193
"479","2015-08-18",2.39863898274812,3.94527453629205,2.33301788354172,4.58565447144448,-366,-4264,-3.29862344851115,-6.26112619402619,2.68256506396138,-10.6346611783488,1.00466108413482,11.8218727024695,21.4262392888003,-10.1678753038318
"480","2015-08-25",-0.568855989344641,-0.849073632917374,-1.10310204913446,-1.90192868947374,3487,5450,0.4944023991996,2.05218499344824,0.458371031209204,16.642145993276,-5.76551567414523,-0.996569734706831,11.2012830112828,-6.5821817000268
"481","2015-09-01",-1.43093905869414,-1.3762684115969,-1.7709305624896,-1.66669153364669,2473,1751,-1.63726261173114,-2.1756482747751,3.37880021008932,0.909147567025848,-0.798046260788432,-3.47501851600835,-22.1076018003831,2.68310749905663
"482","2015-09-08",0.170152065938289,-0.959867753629595,0.934522529347781,-0.585022067267538,-4702,-1566,4.3286324193426,6.63878843202408,-1.45475513647302,11.9492296403903,-2.05183279420087,-2.83845525027129,5.28125585264565,3.13191580478378
"483","2015-09-15",-2.63941332497541,-2.57404848379181,-2.55656507815285,-3.12062762505629,315,3190,-2.87404643562112,-0.540187613439613,-2.39950354986682,8.12285656112142,1.29446303721643,-4.95977282154776,-18.8341229318068,-0.607769929408164
"484","2015-09-22",4.1086815139785,6.47625660763289,3.28720106288838,6.09457003188361,3793,406,-4.89795267859972,-7.30163872645591,1.75090992822664,-13.1591877797185,6.2039607400429,22.0975188808723,27.9652827945043,-39.5408587180237
"485","2015-09-29",0.540160754351682,0.23997522885626,-0.0375013093325549,0.425441822192596,3422,-971,1.7402778405053,-1.92748421758004,1.49172885848046,-8.16232467601239,-7.42663318838623,3.15573812632088,19.7121845112692,-10.0166249719218
"486","2015-10-06",1.96570674111811,3.58665089044194,1.88816713959561,2.12989674463326,20,6603,-4.73850577412662,0.883364997783431,2.69490145489328,-10.930460681889,0.357648245098652,1.42750058812293,14.4121803431476,7.98649885945526
"487","2015-10-13",0.581975633676812,-1.24860424986206,0.370408198093486,-1.93405489480138,1197,3617,8.11373082384481,9.47206866574781,0.0769106979548795,-4.85969521435639,-0.414433555300953,-1.47072546812659,-7.1492527364498,-3.5197565472588
"488","2015-10-20",-0.61293525810413,0.61999235266903,-0.0929104624450616,0.43323455663149,-3128,855,-5.60743408806523,-2.08121055947021,-1.10476509372361,-3.33330929954396,-0.855671995103435,0.146282518041652,9.11586730021323,2.38860194209529
"489","2015-10-27",-1.31306263359399,-1.20999144446738,-0.833211837708348,-1.04904978008395,-2656,-654,-1.74499736689508,-0.0115051408931421,-0.762626556255874,-5.52857429482607,-0.77532596268437,-0.909961770222267,-3.45396549768395,-0.939895136334101
"490","2015-11-03",3.99630942270068,3.79590065903557,3.40571710327584,2.35580504754562,2680,6857,4.83403954684931,7.28508582347214,3.9608961237299,4.50173857503575,2.10944858649409,5.59838010303793,7.19640960153285,-14.09952543349
"491","2015-11-10",-2.42328517388959,-3.79112362700464,-2.15516541947185,-3.99486967773441,-1084,1193,3.07230242665248,4.20977367083122,-0.970309171627726,17.8726585876097,-0.985588701703577,-6.39489745896675,-19.0037797314044,3.95211210404351
"492","2015-11-17",0.299637674414299,-1.2483038110723,0.213229302203288,0.505587789618467,468,-8435,6.09238911698586,-0.763936217381911,-0.419887672600794,11.0560486322621,0.533927614520557,-1.82525076937292,-9.05015991491886,9.04113087206451
"493","2015-11-24",-2.74992852691902,-1.97196039230345,-2.3169205686882,-2.74256604201337,-1968,3922,-5.60811498255145,-0.898350540808046,-1.11762429833053,-5.1083199601706,1.91653387507689,-3.7052720190232,-17.8598737292013,1.92121591796415
"494","2015-12-01",0.367447165328372,-0.329784070302885,0.593238327148882,-0.0654974724755064,-1507,-1224,2.93380521446007,2.7381875345057,-0.0776793230221173,-3.89385014301435,-0.452469200549643,-0.0247013781095262,-0.950884788837847,0.554319489126165
"495","2015-12-08",1.07545953170991,-3.0624124633297,0.555079508610312,-2.85646097572609,2947,-648,14.7718661851902,10.7830540181576,-2.73488161340865,-14.7193159434989,-2.28925305988934,-3.71152903850902,-7.33207436174386,2.78470786176896
"496","2015-12-15",2.00030617503035,-1.46584504210523,2.08085920838954,-0.417296782656429,-1051,-4637,11.8234107108073,8.76432725581697,-5.97115643691062,8.5994336058036,-1.42313211703673,0.279660650826763,16.2174465475783,-4.84164392266369
"497","2015-12-22",-0.695589627044413,-1.16319356198957,-0.752120001838108,-0.139196148509768,550,-4497,0.534357646089489,-2.33587098422507,-1.83979630753992,1.27782145694404,0.917890457315096,2.53688703788608,-5.53638009746571,-12.2612356359355
"498","2015-12-29",-2.34797270244673,-0.28035983785486,-2.84342216063909,-1.56733103091664,3690,5905,-7.95071460214025,-6.25613240578637,5.61310310742265,5.80071274370138,1.61128778142778,-4.53807753766355,-34.2500657646204,9.98181829188187
"499","2016-12-27",7.43351639550855,5.1615457627971,10.1258263014239,-17.4775879522786,-19926,95606,13.5672874149105,60.832693005791,-41.9663462020972,115.609524778806,35.7496231676421,-131.578233319421,33.4829872135479,99.1541151183334
"500","2016-12-20",-0.526126644260927,-1.73360608275228,-0.834976212867744,-0.742478406953673,2320,-5117,2.53392919310436,-0.95082835733038,-2.81862622211602,-0.355004089008304,-2.35226686967511,2.90116536755054,3.9399392697689,-2.37425257814898
"501","2016-12-13",3.13569297182816,2.73800617663191,3.470614906362,6.14638287620544,-3647,-11285,4.11551135522839,0.0113251414932236,1.48147599771917,-0.886876952803561,5.53822866013984,19.86626531758,-8.02221584803977,1.42060494849119
"502","2016-12-06",-4.84380989803039,-4.85262339854859,-5.76124900383075,4.60156556365785,8204,-40902,-4.822247496835,-21.4922211741882,10.240850174101,7.32364661742153,-12.9789860240299,17.2523599740886,-6.45706576018554,-3.40920132130531
