"","Sugar2[-1, 1]","Rd_Long_Tot","Rd_Long_NoProd","Rd_Short_Tot","Rd_Short_NoProd","Rd_Net","Rd_Net_NoProd","Rd_Merc_Long","Rd_Merc_Short","Rd_Swap_Long","Rd_Swap_Short","Rd_Money_Long","Rd_Money_Short","Rd_Other_Long","Rd_Other_Short"
"232","2012-02-14",1.79909297321075,3.56412761304608,2.00342260821564,1.67007443089098,-972,8444,-0.473492339101789,2.10861860049665,2.68135287307025,1.9343202693463,4.25746954415906,5.38896649951859,5.84972104472357,-15.9609617654386
"233","2012-02-21",-1.91569872050046,8.52210077961484,1.71064444823745,-6.23533184547025,-19103,34342,-17.5281362716316,4.08739939197176,7.62421117524781,-13.5893759566704,10.8788556203873,-0.461218487478732,2.08181972781869,31.1164519505192
"234","2012-02-28",6.71964853964635,12.1985208494293,9.76464393555307,-0.910063691188689,-18672,43542,-3.37403094566593,12.5994907145715,0.339001520081084,5.05812070268465,25.8215560880286,-14.6599103412864,8.32543110487602,1.52938802572642
"235","2012-03-06",-2.60428535461124,-1.40830907174365,-2.87937798110836,0.644704728829204,2431,-5929,-5.03024270312675,-3.77331530177347,1.86638753411135,-1.39387748541893,-5.70931223115689,10.5748273413434,4.95781714898946,-16.5462041259673
"236","2012-03-13",-2.45762614408083,-7.03621727399533,-4.10785596047276,-5.7245806281756,9884,-18223,6.38376910732728,-3.69284250509061,2.23761140122445,-5.2180909713524,-18.7526596225535,-6.36027537160384,-1.55890327745372,-7.38702038946641
"237","2012-03-20",3.92204218215362,6.93086082200534,5.5247363179463,4.51437015101188,-10063,19256,-1.75290735570552,5.7798550749105,-1.62758417889428,11.5793415347941,16.7321045456642,-4.50665418844309,8.01878350230396,-26.3903380124571
"238","2012-03-27",2.56477778280395,2.23568837585599,2.61302355382984,3.48305466172771,-1093,4111,3.20993009280244,2.39353300222529,-0.710311174225886,-3.15171961187897,6.68191822440942,19.4870536469372,-5.93612294822545,-1.9617348585669
"239","2012-04-03",-1.83583409487831,-2.59759809004088,-2.13006164653056,2.30913571721487,2302,-12367,-0.366212371501362,-3.28813920833593,2.4022686979432,-1.1186286472741,-7.79893574075885,9.67016707864889,-2.67950343505845,-2.71873402463196
"240","2012-04-10",1.29539468117059,2.58202728580414,-0.00651794321395727,1.19859410879961,7251,8007,-1.20618773412655,-0.332285940652,1.83896235738299,-2.02718256053647,-4.62271611047154,8.90925931226558,39.9705623229803,-14.8632993661547
"241","2012-04-17",2.62340899769775,0.761464710926418,0.447378265029919,18.8900724917497,12283,-23103,6.2134985919867,-5.22747739259515,2.89364164575048,-6.85582994875524,-6.44272350963266,49.7236041943996,16.0785821504129,24.343055740407
"242","2012-04-24",0.548784296022298,-1.65736662616087,-1.4723616142275,8.04890728275325,11725,-18805,4.56140140803463,-4.99695579486996,1.34824773878517,-1.49747617883538,-7.39951880787135,16.5306291976112,3.1730463283262,2.90567146948693
"243","2012-05-01",0.481469893276731,-1.26713380000396,-0.878655233934822,1.88189493891784,7840,-7752,3.4920830940198,-1.99043128761875,-0.80708951241828,-7.61103768421254,-0.860046604414144,8.42071452731918,-4.14051209780286,4.34527314275055
"244","2012-05-08",1.46575378171576,-1.923772801924,0.201547125271873,7.30116846122986,7429,-19556,6.91764382072826,-2.86610482668852,-2.24981490785208,1.25761986144806,-3.68278130255639,10.5244945373004,4.00313278814437,14.23675859561
"245","2012-05-15",0.534280526534836,-0.028531708152002,1.01395060526297,1.56000415949435,-2681,-2918,1.39431377417925,0.764756825745039,-2.05708269858302,2.16655339962273,2.52646979491367,-0.982214235142642,0.666944512733636,24.926985590643
"246","2012-05-22",1.00516511295776,-0.316351769865086,-0.506644940475987,-1.89612013103417,8917,2288,2.97749315680758,0.123580942987722,-1.2840046984774,2.69055494365915,1.7671851091043,-4.61820869184137,-2.42087453372388,-3.86120159255423
"247","2012-05-29",1.82884925244942,0.370331368007015,1.38431870102984,0.942843019645778,3026,-369,3.93229212847803,1.58191385161306,-0.250543547144488,-1.98020290581713,0.889948620194225,2.42141158588467,1.17405369769799,4.80586595649086
"248","2012-06-05",1.46283034099302,-1.27274829051416,1.67113527249079,-1.46631914496371,-853,-1900,5.21462059997706,3.03977292211481,-2.3510042819181,-1.78232597364492,-0.149521558957311,-0.148118773782357,-0.542360387486518,-12.3721335008291
"249","2012-06-12",-0.435308717611704,-1.98752972753571,0.174445691466119,-1.36075806272764,-3726,-4549,1.58909947163206,0.822097078968298,0.312041960234133,6.35781492668368,-2.3941361108113,-7.03300362394881,-9.24682944088868,3.77254565464149
"250","2012-06-19",-3.37388235759359,0.601078102049435,-1.28287343673339,-4.45036600732784,-12865,9712,-8.70853956867865,0.0097661251309944,2.61177124357346,-2.13867787655815,-0.935410102572298,-3.17429983745132,-2.78556875237026,-36.5482518472092
"251","2012-06-26",-5.20946632071819,0.42665004539888,-5.57574786701363,-6.55775567194858,1605,12124,-13.7134741925646,-5.18652309764924,0.785047368050762,-6.06702168054589,3.27192075480784,-6.64379738888972,-10.1736577357341,-10.1066475912303
"252","2012-07-03",-2.31154910400644,1.65122869707854,-1.72613882555623,-5.71078069793334,-3419,14533,-9.08291100845009,-0.200140441298124,4.05643167381129,4.7180601438205,-0.983991870697132,-14.8443396668283,-0.501613377111632,4.03286545990493
"253","2012-07-10",-2.15233527081526,-1.84584643494308,-1.1616085698277,-24.7440253623051,-5464,25984,-2.7073759367763,6.37358616150205,-3.68984787684692,5.56012542000524,4.17907181251884,-69.7987222275374,-15.1251390662299,20.0051433710044
"254","2012-07-17",-1.45681368119508,-0.350694285701358,-0.838567245610555,-8.83588180385644,-3317,8564,-3.50051645600118,1.23735149516833,0.374218708227758,0.491240549030536,-0.878265438408476,-31.8841413517932,-2.05651922623709,0.988913027786431
"255","2012-07-24",0.196558142073577,4.37229032558619,3.18718307298109,-2.31967810302862,-16284,17975,-8.14565857818828,4.50068328563535,0.974463137759862,7.69710364514822,8.40262509452341,-27.7536138873431,5.38507257544953,-19.4224590963811
"256","2012-07-31",1.13244368442249,1.38936290410268,0.65013424653344,-2.25117224109805,2480,7388,0.583697855028298,1.3071040393859,3.47300522139822,-5.19746442621294,0.460946257518025,-6.0982608720364,-5.84311661555983,33.8676575484566
"257","2012-08-07",-1.11353901350864,-1.77730494298807,-2.06192497428859,0.558718473613773,5367,-7058,0.29521860628563,-2.65431451842453,2.09943986966277,-8.68992975314722,-5.49624015325083,26.9134460451264,-7.81774633515031,5.92795988094128
"258","2012-08-14",0.848702509602006,-4.38042719633742,-0.238168421863172,9.74286639624342,5850,-25928,11.0154899873697,-2.67869074283471,-0.0630556802530435,-12.7279912963603,-11.8358712656478,56.5168690800828,1.27918088928762,-9.80351106716775
"259","2012-08-21",2.39018385596523,-0.849860187610219,1.04274093968204,15.7890208876488,7338,-22119,7.97252063502807,-3.17752485143714,2.2936237067066,-4.07733698128876,-5.36537791331284,36.1870828416469,-2.59505509881333,19.967886083063
"260","2012-08-28",3.33461630339063,2.76322926103703,2.77627774685314,8.09750677444132,3253,-1455,4.26959843903383,1.04304136740083,-1.09556032077176,4.83644474689466,9.6919347752582,11.3577080347731,-1.24849779364045,5.13596110496355
"261","2012-09-04",1.33607929180766,-2.31015367636545,1.25112175022277,11.0273766501935,566,-24672,6.98833912495473,-2.27524804032804,-3.38637637520716,-2.39247510469358,-0.514407178790144,23.3971532655685,-3.38769640885488,-8.22500980689753
"262","2012-09-11",-0.826002531073478,-1.54419771604672,-0.819054873860026,8.91791481909507,-93,-20124,0.227448542003117,-4.84003855691562,-4.67989174798831,7.66392315554452,2.17699797379947,8.94991446152211,1.22186892814291,14.9802761737773
"263","2012-09-18",-4.4838041225546,1.30920316363827,-4.79977720438001,-1.84449892946539,1429,7656,-13.5540040332623,-6.13504686981141,3.06972717023175,-0.137434841148476,-2.69252441739134,-0.285508383387523,8.26762943367356,-24.9252826000038
"264","2012-09-25",-1.15640454125643,0.812585740168359,0.725901805010665,-4.84879463805594,-10243,10889,-4.56825377166652,3.19801192158593,0.909277516191409,-10.8610764988679,0.332976057326206,-2.91643558994412,2.22087439693226,10.7443566721233
"265","2012-10-02",0.093116657921577,2.26855844012146,1.11539951600346,-7.99950552106257,-5602,20467,-3.90051300642931,4.75876071967747,0.74063631947574,0.564739545215076,4.42114042755808,-10.5169829794871,2.16956405149205,-34.4356305943716
"266","2012-10-09",1.34753857571575,0.679548181217804,0.5078116451255,-19.4080368074838,4558,28905,2.60020122876714,7.05849894519961,1.2875657105738,1.91490299725707,-0.134506920189281,-35.8237823721842,0.582238837897187,-21.3519388220355
"267","2012-10-16",4.76704625563418,0.502264029609911,3.49752237749783,7.64696693450642,7154,-8026,12.2357493642404,2.27101838194805,2.99833153065077,-9.6745159208151,-4.44029529733871,20.8708326319444,5.7982120430939,15.082605078538
"268","2012-10-23",0.288939737522576,-1.46159499773919,-0.337697616898502,3.07428243856513,3601,-9380,3.11487089167528,-1.39709594858619,0.861690073975296,-2.91842236985769,-4.70708458495501,4.70639631951748,-2.65953797123704,24.68643255778
"269","2012-10-30",1.38440929969939,0.349043446248665,0.992183110586708,9.06109684588134,2369,-11816,2.99655451296967,-1.71212797864619,0.863937356059985,-1.49178480191861,-0.228346524146694,15.0673345843174,-0.531617661259354,10.9905761313291
"270","2012-11-06",0.545287566873753,0.464157832394996,0.995995993286591,9.28989915009577,-2567,-13017,0.669824316256928,-2.10963979850316,0.885614272797319,1.63336998106534,0.198521644333383,12.8971779789573,-1.04784693461379,12.1339110841785
"271","2012-11-13",1.7153033085382,-0.570320784177625,0.338416756823356,6.61748764531307,8228,-13343,5.121768333421,-2.26340428116032,-1.17124338235648,1.373490292867,2.65159064788314,10.3510053725479,-9.53790094166465,-5.61526691201752
"272","2012-11-20",0.588161224873041,-0.0109888097398425,2.20712008333361,0.19734300253198,-9507,-388,1.44977640689863,3.06521221725244,-1.35719578435349,4.80823109014477,2.54177072117638,-2.54923737523871,-2.19664704864719,6.27877247472881
"273","2012-11-27",2.27703098282763,1.29675980017989,1.4040063880854,2.59725895008316,5449,-26,3.66002146888054,0.897508071937736,2.5419720855556,-4.94001062438461,-0.931219266465355,6.28634915337258,2.77108772951706,-0.134025820029038
"274","2012-12-04",2.32861477131436,0.128422533285821,3.23956764976145,-1.67285710416554,-5411,3476,5.31762860326452,5.27093440159003,-1.55772526252154,4.76751920618526,2.00010491614062,-4.84198872707946,3.00175676876506,1.05891680253496
"275","2012-12-11",1.75265169548489,3.15406795914512,-0.704990248388171,7.63263088164301,15571,-2636,-0.133206279654985,-4.2392857279193,4.51710399084675,-0.768567999787351,1.81300599394998,12.5042707371582,0.133316424011731,-4.36528478463991
"276","2012-12-18",-2.96855102534259,-0.165944737548784,-2.32640726955715,1.02204114649656,-4515,-2597,-6.93432663160571,-3.86959478226405,-4.25680765528611,7.40931141656969,3.63575516624106,-1.28217937170909,9.00335041470885,-3.97684285352433
"277","2012-12-24",1.23583654352402,1.69835654070756,0.451111292020734,-2.15948082096649,5017,10515,0.554925092512981,1.66069093589787,-0.0446902415124129,-1.41294492920636,2.92419735892295,-1.74331196162409,6.46291098738292,-11.167120645675
"278","2012-12-31",-0.130296684786657,-0.376051114392695,1.73073540515638,-2.68982027011742,-11474,3644,0.232466621474003,3.6773039423597,-1.76747237906127,4.12393606611126,0.790803105623361,-4.39411185501033,2.39778432918367,-23.3784644882567
"279","2013-01-08",0.771385684265447,0.6899358647253,-0.09106125666829,2.46245376306167,5453,-2025,0.891129742259267,-1.20033807397082,3.69027960858404,-5.23606350380099,-4.8820566488855,4.6530308730798,5.74060108240673,22.0082324433823
"280","2013-01-15",1.29186213599404,5.27486122803875,1.36635456092051,3.55492931540624,-261,13614,-4.86143754042097,0.382564107253813,8.91401017122604,2.81788807604944,2.75919049242255,3.62801494784026,-5.32227905326241,6.73768500247078
"281","2013-01-22",4.7639417290025,2.79607827428077,4.6632938728818,14.6632068944278,1428,-19817,7.88203228928914,-0.258906427975525,1.92707325987875,-7.49621997562553,2.06066119603072,22.9500401694171,10.2683152053746,16.1940755317453
"282","2013-01-29",-0.385903098910312,0.940356819091726,0.47871944485891,-3.77345984874893,-5764,12328,-2.46986372719853,2.66190358841651,0.948237127564333,0.0283026880007142,1.87462897428965,-6.1194011824826,-2.39359012098479,9.34099733152998
"283","2013-02-05",1.69582459721944,2.9608619456333,2.21170073427874,3.2084195703975,-3288,5279,-0.359973400403746,1.71246815143604,2.43944411568755,5.66950465774667,3.77843065338865,4.07958961031216,2.87405152617914,-18.7307322107637
"284","2013-02-12",0.116765322293233,-0.0799719554487766,-0.0924044363694421,7.94175071923409,1425,-19100,0.44099161078357,-4.40573656295076,0.317592092410912,-1.90399676441793,-1.57323855540668,9.72841434747291,3.06566063753611,27.2188693939345
"285","2013-02-19",-3.67619530618501,1.8664369773143,-3.55686722884876,6.10844059701208,-1120,-7447,-13.512261620073,-9.52544129284405,3.35230707871421,-9.87007322831825,-7.28471473788286,11.3691725395263,22.0156768364085,-3.71913643339816
"286","2013-02-26",-5.14867813956297,0.847046838763177,-4.71331426609733,-5.46827613899783,-3123,17593,-17.7563589776431,-4.21247596833094,2.00252100534701,-2.38857911472952,-2.29051821833757,-6.07431939919962,3.64593029878097,-8.10251733883263
"287","2013-03-05",-0.753914262746669,0.638437330975883,-1.07029597656219,0.113163788351756,1912,2525,-4.04481831843224,-1.85821338879606,-0.598816447624628,2.860721634298,1.8368793920386,0.160492066396856,3.03178383798883,-11.596740738042
"288","2013-03-12",1.95282316967251,1.07259659716235,3.77252910880213,-11.714856542908,-11390,32121,4.05114466291447,12.9820396759561,-1.04023716487429,5.95074745487114,4.53001269957731,-16.5751675217487,1.38931620809384,-19.4389267773548
"289","2013-03-19",-0.273358169884119,-0.202894289364686,-0.390786472272353,-1.46756706486944,760,2305,-0.43904790416196,0.170160478041304,-0.470179867073917,-3.56637181355026,-2.35647671058477,-2.90306904023989,5.99149768296421,28.5017285233366
"290","2013-03-26",4.35122503435164,-0.607543917852027,2.88030705684701,9.6125541821845,9559,-24587,15.1372252198403,-0.784330870681771,-0.649393686902933,-12.0102432921479,-6.82157626383315,13.6505277855509,12.4383344415934,34.9570817785468
"291","2013-04-02",3.42841147141559,-0.398153061933826,3.07369437241558,12.7540470488992,2614,-34252,10.7076659422004,-2.93034590164272,-0.323337083859876,-9.69839234305336,-0.391422339585645,18.8432062157785,-0.663774281545315,1.92339965956361
"292","2013-04-09",2.68320359722534,1.21106031350706,3.12378194246481,5.36627779751324,-2830,-9598,5.27940731495544,1.59114101865327,-0.503692196273953,-3.09093833492788,7.2312417850803,6.49919780456809,-4.95070292529611,10.3295970754131
"293","2013-04-16",0.274597895402984,1.56626743074462,0.0255171525390452,-8.8776865025924,1756,31358,-1.99760231377901,5.78897219211321,1.02748561591959,7.59810340338483,2.76636497478577,-12.2381367173551,0.887634963107509,-7.45674323337635
"294","2013-04-23",0.315409444023373,-0.351957154535221,-0.941408080662498,-3.12599342471138,8765,6474,1.49949397501405,0.349905891674496,0.91911721819109,-2.19979385000499,2.23779143964364,-4.47536193562996,-11.1601379503602,8.21256787261007
"295","2013-04-30",-2.4760636297632,-0.00155223893827383,-3.02866954987167,1.39170015893217,3315,-3566,-6.98026189175884,-5.68918935314002,0.206512256782609,-3.74136725809162,-1.10318919987922,1.3786799192788,1.87373366105508,11.2799380462787
"296","2013-05-07",-4.27121349339981,0.39747228420044,-4.09833289677852,-2.05424334932491,-1935,7032,-13.7122443094517,-5.39437392216247,-0.0654737755343859,5.97124708478702,1.04911908765146,-2.2431803095154,0.635211584394924,-16.1832469448184
"297","2013-05-14",3.99148126179423,1.69682671689078,3.50283082171163,9.09157652734471,3988,-16263,8.79821463675938,-0.273308117554727,1.01210930531845,-10.5422223102849,0.26606312518993,12.835935448962,7.62860495478943,11.4876320920201
"298","2013-05-21",2.7979072536878,0.0128112843704287,2.93480210179435,4.0324855161046,-322,-11310,8.20249056600044,2.15028248103248,-0.586468496174852,2.07892883050036,-1.09208743987175,5.00514077450021,4.56807545447422,-2.31905119808165
"299","2013-05-28",3.03048855787704,1.37019166196275,3.63181072680572,-1.09160056523407,-3608,9477,6.05173116248032,6.9061422526989,0.115095461485026,-1.88114039957306,1.96398457029741,-0.800663957007508,4.38769563962271,-2.72270103673264
"300","2013-06-04",2.791769109872,0.606831147134024,2.90187668163959,2.9190052332817,-302,-5586,6.56172852868089,2.89046731206426,-0.811373553781536,8.71375376950141,0.0646745178553232,1.58752067214536,6.25394809378328,5.96533721359727
"301","2013-06-11",-2.95967913639981,-2.24357483799871,-2.79305090095701,2.33694195712619,-1697,-17349,-4.17067581043717,-6.36278204943412,-1.47558418977969,2.9706990119843,-3.44711296947651,2.73331379266626,-2.29700369160408,-3.11237936648627
"302","2013-06-18",-0.143028027506986,0.0872620342597941,1.51761380497426,-1.71016199282352,-11937,5486,-0.537471382632049,3.79970846627913,-2.08388380384683,1.97359210683672,3.79418804432472,-1.07575846922217,-0.493096994195596,-17.4707659451032
"303","2013-06-25",-3.64470368813574,-2.38143962679658,-3.19767149306802,-6.99212765030293,-3264,9090,-5.85318242147768,-0.669014684061686,-1.69886176105596,19.0340595644715,-1.34493184741782,-12.6348252564433,-6.68010555918634,-10.0683910371277
"304","2013-07-02",-0.569151872161378,1.03446676631211,-2.7190899580507,-5.34906037604035,14815,18986,-3.48692986037236,-1.0570790674219,-0.402538684808817,-16.474860426359,1.45532163968802,-4.05468025079259,4.68438933098358,11.6448703645487
"305","2013-07-09",1.18824062895282,-0.594153323978475,1.05140124381897,5.18267734731399,1128,-16548,4.42324856289762,-1.59203676439272,-1.2040740994486,-2.69360173887421,0.120107520501556,7.30738274596128,-0.201644348867269,1.03015441476391
"306","2013-07-16",3.34875114100566,1.01633483762775,3.23498663395583,7.2500547282786,1374,-16030,7.34844409414634,0.485990269581116,1.65391543890596,-5.8382785315171,3.03503825677236,10.4229191767596,-5.33931173665447,-0.243026609500951
"307","2013-07-23",-1.89249633742534,0.801601364055848,-1.99251247246668,-5.78545908473824,362,20253,-6.53561425908364,0.60919481106616,0.541071801114867,2.97788753556123,1.11684928160791,-6.73436008140147,0.941538152614996,-15.0687091239222
"308","2013-07-30",-1.97044734953522,-1.57980683259602,-0.302021793115337,-0.874586992858362,-11866,-4772,-2.67271830480418,0.0765445766436557,-0.143825342406956,18.8438346394706,-1.67710701009298,-5.00775584855475,-6.16567643826738,-4.5463836063993
"309","2013-08-06",-0.767739151824642,-1.10996437452826,-0.751392276799301,-3.41335346306604,-162,4275,-0.152090675342542,0.962402384958061,0.845594790679272,-4.44951825733941,-2.42428657173424,-2.54113905046189,-4.92683115269887,-12.2613763805386
"310","2013-08-13",2.38532215855116,2.59019423756239,3.85112646124615,-8.24738304798665,-10289,32850,2.0174749015764,10.7827364081457,0.398811002976629,15.5684619243766,5.60465537213712,-15.1851979786992,3.13270000806245,-7.04760898636962
"311","2013-08-20",1.40059228105684,0.247343255906252,0.0693849429078242,-6.18941102675805,9565,15881,3.4442330025076,3.17967172248999,0.780915403719185,-18.4005024312608,-4.39455722924844,-2.01563174402732,9.15167990739292,-12.0990232111019
"312","2013-08-27",2.09963662339394,1.49834452966964,1.16673090347827,8.5577755398516,6926,-13691,3.13971160902078,-2.53825113521433,1.48399125859928,-4.19844531523754,-0.202940435656451,10.5880939683724,5.12191543593854,27.5175112249503
"313","2013-09-03",3.36535770934301,0.475739510323514,4.28207390806925,4.79936913315306,-6492,-10142,8.13621207798789,4.00692957834679,0.151904409400139,0.598202907631773,0.68174879033851,5.85577173342884,1.07203131069085,4.10736728329315
"314","2013-09-10",-0.399532422225768,0.92298585062256,1.46210680447307,-13.6872216363555,-14214,38111,-2.53778403088045,8.70049700458519,0.229732129336391,13.1017425192383,6.43390717381287,-21.4213461147892,-8.94371408074246,-9.8650617956153
"315","2013-09-17",-7.53572175785902,-0.340485112398881,-7.19209276131085,-14.8556781758844,-1858,30166,-20.629429705293,-4.09138810729619,-0.249496097164581,-12.8061014118769,2.95636730596716,-13.6867779569643,-8.98885268542831,-39.5767319539235
"316","2013-09-24",0.0773213434090536,0.432971156344841,2.13592129293545,-15.3101986881866,-14911,30211,-0.643204774889305,8.09163791628382,-0.310849652614742,0.207913515016145,3.49393358690619,-21.894522271994,-5.28750402634444,-3.68341541465007
"317","2013-10-01",-5.29712868191794,2.85088639846709,-4.84331167997247,-16.5599384487855,-1865,39682,-24.2817754654256,-1.54449672474666,0.352055210061586,15.0747861487686,7.31603343331297,-36.6461513469405,-0.879521935692829,14.0320133849324
"318","2013-10-08",3.53571220313338,4.29980598986397,4.23965445428127,-8.41712946420774,-6067,33064,1.46511408273984,7.29596029050317,-0.983460741541009,13.2537479122592,11.3588622987374,-27.3653215939342,1.50940622532918,-4.83147337261371
"319","2013-10-15",1.83698066665485,1.98093696668256,2.44529497598975,-1.92862005805416,-5129,12715,1.44023164961791,3.39551042962611,-0.399433073122069,3.5769338174557,8.03703186655387,-14.8688019885297,-11.6615666273802,30.4673783630035
"320","2013-10-22",0.511314486726988,-0.58385470224831,1.80503833334118,-5.8279209926031,-9946,4342,3.47689167231024,3.34754607546408,-2.28580888006746,4.33199119145833,3.37838265700299,-21.8798511313091,-11.0313180587978,-0.376223167619294
"321","2013-10-29",-0.200320128294784,0.825900782215783,-1.44756683307374,-4.43813853451704,9480,9607,-2.97560554856275,-0.880605098438458,0.0270337443819102,-15.976944085736,3.05705621945567,8.53856012848535,-6.80863749157723,7.05747331402975
"322","2013-11-05",-1.23982836324714,-0.721708687514955,-1.80899038986571,0.319804307540039,4666,-4118,-2.68200089663377,-2.21049913962279,0.624533468387867,-3.83509093025136,-2.09074010343588,1.71116184747486,-0.206073705473031,11.7009993697932
"323","2013-11-12",-2.35616019026796,-4.81377734799011,-3.18676714029902,-5.56021206972055,6721,-17911,4.24503363724877,-2.73976225249672,0.304547243342412,-13.4664985786014,-11.9590120887009,1.70793758202201,4.65875655247974,-0.992283466826294
"324","2013-11-19",-1.22068417217438,-3.7607611933872,-2.36632699121397,5.02293572395676,8333,-23910,5.01991529953809,-3.80067709031628,0.344523861303259,-4.33319489523036,-11.3453602399767,14.2593749640575,8.00801644862421,3.74130095130845
"325","2013-11-26",-1.74146136836733,-3.23609556267197,-3.83150740175058,7.43780895771753,14444,-24143,1.68777057718295,-6.28071222948865,-1.70439678595837,-5.4578262396328,-7.5201789049677,17.1112145088173,5.03235252964505,8.23596861755984
"326","2013-12-03",-2.82478863027187,-5.46130362394823,-3.52926943575191,11.518269426878,4684,-39802,2.83698445975951,-7.38036371934552,-1.66224956614105,-12.966176434,-12.2689837008027,25.5666718115108,-0.394742254654012,10.8457618375519
"327","2013-12-10",5.07766192078769,1.48543978643563,4.49540443192831,28.9037315755941,3958,-40943,12.0955430459992,-3.59249161224078,0.842304368593361,-7.04443068343572,1.03015027744124,47.1625064457907,5.41948643411487,0.446104847491036
"328","2013-12-17",1.10346290541159,-0.633493483671899,0.789175274208276,15.6374679548152,2189,-34781,4.24435811092305,-5.63926304405697,-3.59826703087869,-11.9798175897991,0.00379571463859918,22.887798244564,8.81432506850501,8.95878666074044
"329","2013-12-24",1.3710046682041,0.750384733763276,1.73167528106966,6.59432389986971,-2403,-11764,2.45693847574167,-0.695161809984235,-2.29319436050233,2.42634448832657,0.71795600415907,8.93439242374914,10.9001188567206,-6.32803010329059
"330","2013-12-31",-1.093727735058,-0.942177875218064,-0.92840990066243,0.671228457341932,-1177,-5732,-1.35719702013368,-1.76648535444031,-1.90029022099427,4.47315097395542,-0.909819896683395,0.344651825320419,1.89726284269245,-2.67077456608771
"331","2014-01-07",0.476853560178014,0.773139878468854,0.232148084760908,3.56176898522715,1698,-5222,-0.0414161130526836,-1.57971291134533,-0.107911961959317,-9.22933578731584,-0.627547289463237,5.89942513092669,6.35583082701139,2.45132116061146
"332","2014-01-14",-0.105256775501239,0.360842053578914,-1.24037182062331,7.38039906316015,7746,-17271,-0.929189508730843,-6.39778522907442,2.80013960920478,-10.686843608069,1.01974682688279,7.97722161603378,-8.29373109733353,25.2328305471755
"333","2014-01-21",0.363014542338114,0.634307791805888,-0.0627632652195231,-0.466848079231141,2940,4051,-0.121487634871009,0.195316098648668,0.409823339160553,-21.9307093196713,0.832421266395578,2.52968062402559,0.878719956375562,-4.26222889384906
"334","2014-01-28",1.65120055514549,-0.390335047181445,2.25908821718033,5.20500469629326,-3952,-15836,5.20980133024391,0.337582729711805,-2.46981644344153,9.0568977870717,3.51930031235383,3.63426881352265,-3.19158140277445,14.5757433700679
"335","2014-02-04",-0.0953182097310545,-2.90804924023202,0.966595638899648,-5.99127065546163,-7413,3453,4.49875385861009,5.36059637602566,-2.09654298769522,34.0103136125249,0.369846781492988,-9.25882578420154,-14.2722659275289,-24.5320170650736
"336","2014-02-11",-0.467407554525501,-1.32550046003566,0.703880775491328,-3.67677178531451,-8236,3779,0.868504897335143,3.22880211120555,0.832853886205243,1.87230767590911,-3.20527708389005,-2.42241207382907,-3.7767348962662,-25.9116090890579
"337","2014-02-18",-3.18262897459682,1.51214099711563,-1.46723396637807,-1.69170507966623,-11692,10713,-10.8725443932123,-1.34246897026919,-1.83985880634214,3.87681988630764,4.09441164928985,-2.72809817725062,6.13225523813181,-1.51872744958776
"338","2014-02-25",-0.0799537694852859,-0.506942796653753,-0.0687567992748939,-21.0854810117503,-65,44996,0.659906386787057,9.93135264074922,-3.65858014529934,7.69076460928897,2.75225396951697,-25.4738139437372,0.810085438148356,-46.7039438608113
"339","2014-03-04",-4.4448481727974,-1.46931272137252,-4.12018819588109,-26.4012968472409,-1462,40372,-9.7879441412875,3.69328687108847,0.425813726133839,1.66601832760982,-1.41582554344186,-35.8821180742995,-8.09672624168396,-19.8419600795765
"340","2014-03-11",0.973597552142991,0.752246034862836,0.495835037841097,-13.0853742641403,3038,22128,1.38667529930334,4.24881568165976,0.0550562067049398,20.9988288315198,4.38621068363556,-30.4707355359366,-8.49842122978615,-9.0486911627778
"341","2014-03-18",-0.5690927411516,2.12149486323554,-1.08188303793817,-6.7513925116689,3491,17985,-5.77541419914755,0.304132910206967,2.30070770388355,-9.0011310685286,3.96377602405593,-7.01037961229272,-5.30834576424208,8.11541852051896
"342","2014-03-25",1.6167946254086,0.672655971036917,0.710424634525353,3.26572955272706,5900,-1262,3.49083588327659,0.0978202923732852,-0.223796078417315,-3.07654795400509,1.30528021679748,0.482135033540843,1.98074899386853,46.4395979104003
"343","2014-04-01",-1.71500400032745,-1.26785128116307,-1.01056571608247,-10.6404357088724,-4553,7676,-2.59598664762493,1.20085596378878,-1.86152421070584,5.36795968603521,-2.24152490360634,-17.3111198214331,4.64951496006503,-34.4155754938518
"344","2014-04-08",-1.24359729384427,0.717479071835214,-1.38850604227674,-2.90010445489894,1065,6479,-5.25068307111827,-1.06444006963251,1.60450494630311,-0.786837002989493,0.199959637641989,-3.15103340945111,-0.889740891711988,-11.7082089350209
"345","2014-04-15",0.431680678050128,1.85953190080834,0.488898261766657,3.83465113961989,-412,3721,-2.64273093309217,-0.236473197882425,2.22428618951369,-10.9490671867336,1.21030796230261,13.6947861878509,2.73130063310738,6.30593872176046
"346","2014-04-22",2.73210796107293,1.78203920174891,2.60681267065674,2.37211343920141,593,5140,4.79311523201904,2.65866606073573,-0.139763104914969,1.24302706724944,1.11534688676613,-0.490784020583135,11.1242623855182,24.8078541266691
"347","2014-04-29",-0.944843642194293,2.02333051297963,-0.157021301574645,-0.954065290530437,-5189,10399,-7.59929937064872,0.0179697292226777,1.76798961983717,-6.60468602460806,2.11577198436945,5.13688683607985,2.61902166834727,-18.3394651122857
